prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
rf_bal_acc_train1617_test1718 series_18,0.617,0.879,0.748,0.683,0.617,95,59,29,210
rf_bal_acc_train1617_test1718 series_19,0.656,0.883,0.769,0.714,0.656,101,53,28,211
rf_bal_acc_train1617_test1718 series_20,0.63,0.9,0.765,0.705,0.63,97,57,24,215
rf_bal_acc_train1617_test1718 series_21,0.519,0.921,0.72,0.632,0.519,80,74,19,220
rf_bal_acc_train1617_test1819 series_00,0.659,0.758,0.708,0.639,0.659,108,56,66,207
rf_bal_acc_train1617_test1819 series_01,0.677,0.751,0.714,0.647,0.677,111,53,68,205
rf_bal_acc_train1617_test1819 series_02,0.677,0.736,0.707,0.64,0.677,111,53,72,201
rf_bal_acc_train1617_test1819 series_03,0.64,0.758,0.699,0.627,0.64,105,59,66,207
rf_bal_acc_train1617_test1819 series_04,0.555,0.824,0.69,0.601,0.555,91,73,48,225
rf_bal_acc_train1617_test1819 series_05,0.652,0.744,0.698,0.628,0.652,107,57,70,203
rf_bal_acc_train1617_test1819 series_06,0.628,0.791,0.71,0.636,0.628,103,61,57,216
rf_bal_acc_train1617_test1819 series_07,0.622,0.791,0.707,0.632,0.622,102,62,57,216
rf_bal_acc_train1617_test1819 series_08,0.683,0.729,0.706,0.64,0.683,112,52,74,199
rf_bal_acc_train1617_test1819 series_09,0.689,0.758,0.724,0.659,0.689,113,51,66,207
rf_bal_acc_train1617_test1819 series_10,0.634,0.788,0.711,0.638,0.634,104,60,58,215
rf_bal_acc_train1617_test1819 series_11,0.671,0.81,0.74,0.675,0.671,110,54,52,221
rf_bal_acc_train1617_test1819 series_12,0.652,0.806,0.729,0.66,0.652,107,57,53,220
rf_bal_acc_train1617_test1819 series_13,0.677,0.74,0.708,0.642,0.677,111,53,71,202
rf_bal_acc_train1617_test1819 series_14,0.689,0.821,0.755,0.693,0.689,113,51,49,224
rf_bal_acc_train1617_test1819 series_15,0.726,0.788,0.757,0.698,0.726,119,45,58,215
rf_bal_acc_train1617_test1819 series_16,0.707,0.784,0.746,0.684,0.707,116,48,59,214
rf_bal_acc_train1617_test1819 series_17,0.683,0.813,0.748,0.685,0.683,112,52,51,222
rf_bal_acc_train1617_test1819 series_18,0.64,0.828,0.734,0.665,0.64,105,59,47,226
rf_bal_acc_train1617_test1819 series_19,0.677,0.821,0.749,0.685,0.677,111,53,49,224
rf_bal_acc_train1617_test1819 series_20,0.598,0.791,0.694,0.614,0.598,98,66,57,216
rf_bal_acc_train1617_test1819 series_21,0.665,0.802,0.733,0.667,0.665,109,55,54,219
rf_bal_acc_train1718_test1617 series_00,0.571,0.825,0.698,0.634,0.571,92,69,37,174
rf_bal_acc_train1718_test1617 series_01,0.534,0.839,0.687,0.612,0.534,86,75,34,177
rf_bal_acc_train1718_test1617 series_02,0.54,0.848,0.694,0.621,0.54,87,74,32,179
rf_bal_acc_train1718_test1617 series_03,0.516,0.844,0.68,0.599,0.516,83,78,33,178
rf_bal_acc_train1718_test1617 series_04,0.59,0.853,0.722,0.662,0.59,95,66,31,180
rf_bal_acc_train1718_test1617 series_05,0.534,0.877,0.705,0.63,0.534,86,75,26,185
rf_bal_acc_train1718_test1617 series_06,0.466,0.905,0.686,0.586,0.466,75,86,20,191
rf_bal_acc_train1718_test1617 series_07,0.484,0.886,0.685,0.593,0.484,78,83,24,187
rf_bal_acc_train1718_test1617 series_08,0.553,0.867,0.71,0.64,0.553,89,72,28,183
rf_bal_acc_train1718_test1617 series_09,0.466,0.886,0.676,0.577,0.466,75,86,24,187
rf_bal_acc_train1718_test1617 series_10,0.453,0.915,0.684,0.579,0.453,73,88,18,193
rf_bal_acc_train1718_test1617 series_11,0.553,0.872,0.712,0.643,0.553,89,72,27,184
rf_bal_acc_train1718_test1617 series_12,0.609,0.886,0.747,0.693,0.609,98,63,24,187
rf_bal_acc_train1718_test1617 series_13,0.584,0.853,0.718,0.657,0.584,94,67,31,180
rf_bal_acc_train1718_test1617 series_14,0.584,0.891,0.737,0.676,0.584,94,67,23,188
rf_bal_acc_train1718_test1617 series_15,0.23,0.981,0.605,0.366,0.23,37,124,4,207
rf_bal_acc_train1718_test1617 series_16,0.621,0.867,0.744,0.692,0.621,100,61,28,183
rf_bal_acc_train1718_test1617 series_17,0.634,0.877,0.755,0.706,0.634,102,59,26,185
rf_bal_acc_train1718_test1617 series_18,0.559,0.9,0.73,0.662,0.559,90,71,21,190
rf_bal_acc_train1718_test1617 series_19,0.584,0.863,0.723,0.662,0.584,94,67,29,182
rf_bal_acc_train1718_test1617 series_20,0.627,0.9,0.764,0.714,0.627,101,60,21,190
rf_bal_acc_train1718_test1617 series_21,0.559,0.891,0.725,0.657,0.559,90,71,23,188
rf_bal_acc_train1718_test1819 series_00,0.713,0.736,0.725,0.663,0.713,117,47,72,201
