prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
lg_bal_acc_train1819_test1617 series_11,0.758,0.777,0.768,0.739,0.758,122,39,47,164
lg_bal_acc_train1819_test1617 series_12,0.789,0.777,0.783,0.758,0.789,127,34,47,164
lg_bal_acc_train1819_test1617 series_13,0.714,0.787,0.751,0.717,0.714,115,46,45,166
lg_bal_acc_train1819_test1617 series_14,0.752,0.768,0.76,0.731,0.752,121,40,49,162
lg_bal_acc_train1819_test1617 series_15,0.509,0.896,0.703,0.619,0.509,82,79,22,189
lg_bal_acc_train1819_test1617 series_16,0.758,0.754,0.756,0.728,0.758,122,39,52,159
lg_bal_acc_train1819_test1617 series_17,0.758,0.754,0.756,0.728,0.758,122,39,52,159
lg_bal_acc_train1819_test1617 series_18,0.714,0.82,0.767,0.732,0.714,115,46,38,173
lg_bal_acc_train1819_test1617 series_19,0.77,0.773,0.771,0.745,0.77,124,37,48,163
lg_bal_acc_train1819_test1617 series_20,0.708,0.791,0.75,0.715,0.708,114,47,44,167
lg_bal_acc_train1819_test1617 series_21,0.776,0.735,0.755,0.731,0.776,125,36,56,155
lg_bal_acc_train1819_test1718 series_00,0.617,0.782,0.7,0.631,0.617,95,59,52,187
lg_bal_acc_train1819_test1718 series_01,0.63,0.795,0.712,0.647,0.63,97,57,49,190
lg_bal_acc_train1819_test1718 series_02,0.701,0.749,0.725,0.671,0.701,108,46,60,179
lg_bal_acc_train1819_test1718 series_03,0.727,0.745,0.736,0.685,0.727,112,42,61,178
lg_bal_acc_train1819_test1718 series_04,0.766,0.757,0.762,0.715,0.766,118,36,58,181
lg_bal_acc_train1819_test1718 series_05,0.779,0.762,0.77,0.725,0.779,120,34,57,182
lg_bal_acc_train1819_test1718 series_06,0.688,0.799,0.744,0.688,0.688,106,48,48,191
lg_bal_acc_train1819_test1718 series_07,0.695,0.862,0.778,0.728,0.695,107,47,33,206
lg_bal_acc_train1819_test1718 series_08,0.714,0.833,0.773,0.724,0.714,110,44,40,199
lg_bal_acc_train1819_test1718 series_09,0.701,0.799,0.75,0.697,0.701,108,46,48,191
lg_bal_acc_train1819_test1718 series_10,0.766,0.803,0.785,0.74,0.766,118,36,47,192
lg_bal_acc_train1819_test1718 series_11,0.701,0.828,0.765,0.713,0.701,108,46,41,198
lg_bal_acc_train1819_test1718 series_12,0.825,0.77,0.797,0.756,0.825,127,27,55,184
lg_bal_acc_train1819_test1718 series_13,0.708,0.799,0.753,0.701,0.708,109,45,48,191
lg_bal_acc_train1819_test1718 series_14,0.695,0.833,0.764,0.711,0.695,107,47,40,199
lg_bal_acc_train1819_test1718 series_15,0.844,0.77,0.807,0.767,0.844,130,24,55,184
lg_bal_acc_train1819_test1718 series_16,0.831,0.757,0.794,0.753,0.831,128,26,58,181
lg_bal_acc_train1819_test1718 series_17,0.792,0.778,0.785,0.742,0.792,122,32,53,186
lg_bal_acc_train1819_test1718 series_18,0.851,0.774,0.812,0.773,0.851,131,23,54,185
lg_bal_acc_train1819_test1718 series_19,0.786,0.849,0.818,0.778,0.786,121,33,36,203
lg_bal_acc_train1819_test1718 series_20,0.773,0.841,0.807,0.765,0.773,119,35,38,201
lg_bal_acc_train1819_test1718 series_21,0.838,0.791,0.814,0.775,0.838,129,25,50,189
lg_bal_acc_all1617 series_01 part1,0.485,0.738,0.611,0.533,0.485,16,17,11,31
lg_bal_acc_all1617 series_01 part2,0.562,0.698,0.63,0.571,0.562,18,14,13,30
lg_bal_acc_all1617 series_01 part3,0.688,0.667,0.677,0.647,0.688,22,10,14,28
lg_bal_acc_all1617 series_01 part4,0.719,0.738,0.728,0.697,0.719,23,9,11,31
lg_bal_acc_all1617 series_01 part5,0.719,0.69,0.705,0.676,0.719,23,9,13,29
lg_bal_acc_all1617 series_01 MEAN,0.634,0.706,0.67,0.625,0.634,20.4,11.8,12.4,29.8
lg_bal_acc_all1617 series_02 part1,0.625,0.674,0.65,0.606,0.625,20,12,14,29
lg_bal_acc_all1617 series_02 part2,0.667,0.738,0.702,0.667,0.667,22,11,11,31
lg_bal_acc_all1617 series_02 part3,0.531,0.762,0.647,0.576,0.531,17,15,10,32
lg_bal_acc_all1617 series_02 part4,0.625,0.786,0.705,0.656,0.625,20,12,9,33
lg_bal_acc_all1617 series_02 part5,0.688,0.714,0.701,0.667,0.688,22,10,12,30
lg_bal_acc_all1617 series_02 MEAN,0.627,0.735,0.681,0.634,0.627,20.2,12.0,11.2,31.0
lg_bal_acc_all1617 series_03 part1,0.758,0.69,0.724,0.704,0.758,25,8,13,29
lg_bal_acc_all1617 series_03 part2,0.656,0.651,0.654,0.618,0.656,21,11,15,28
lg_bal_acc_all1617 series_03 part3,0.688,0.738,0.713,0.677,0.688,22,10,11,31
lg_bal_acc_all1617 series_03 part4,0.562,0.738,0.65,0.59,0.562,18,14,11,31
lg_bal_acc_all1617 series_03 part5,0.562,0.762,0.662,0.6,0.562,18,14,10,32
lg_bal_acc_all1617 series_03 MEAN,0.645,0.716,0.681,0.638,0.645,20.8,11.4,12.0,30.2
lg_bal_acc_all1617 series_04 part1,0.688,0.651,0.669,0.638,0.688,22,10,15,28
lg_bal_acc_all1617 series_04 part2,0.636,0.762,0.699,0.656,0.636,21,12,10,32
lg_bal_acc_all1617 series_04 part3,0.625,0.738,0.682,0.635,0.625,20,12,11,31
lg_bal_acc_all1617 series_04 part4,0.531,0.69,0.611,0.548,0.531,17,15,13,29
lg_bal_acc_all1617 series_04 part5,0.75,0.667,0.708,0.686,0.75,24,8,14,28
lg_bal_acc_all1617 series_04 MEAN,0.646,0.702,0.674,0.633,0.646,20.8,11.4,12.6,29.6
lg_bal_acc_all1617 series_05 part1,0.844,0.674,0.759,0.74,0.844,27,5,14,29
lg_bal_acc_all1617 series_05 part2,0.667,0.762,0.714,0.677,0.667,22,11,10,32
lg_bal_acc_all1617 series_05 part3,0.781,0.619,0.7,0.685,0.781,25,7,16,26
lg_bal_acc_all1617 series_05 part4,0.812,0.762,0.787,0.765,0.812,26,6,10,32
lg_bal_acc_all1617 series_05 part5,0.656,0.81,0.733,0.689,0.656,21,11,8,34
lg_bal_acc_all1617 series_05 MEAN,0.752,0.725,0.739,0.711,0.752,24.2,8.0,11.6,30.6
lg_bal_acc_all1617 series_06 part1,0.656,0.767,0.712,0.667,0.656,21,11,10,33
lg_bal_acc_all1617 series_06 part2,0.576,0.714,0.645,0.594,0.576,19,14,12,30
lg_bal_acc_all1617 series_06 part3,0.625,0.762,0.693,0.645,0.625,20,12,10,32
lg_bal_acc_all1617 series_06 part4,0.75,0.667,0.708,0.686,0.75,24,8,14,28
lg_bal_acc_all1617 series_06 part5,0.625,0.524,0.574,0.556,0.625,20,12,20,22
lg_bal_acc_all1617 series_06 MEAN,0.646,0.687,0.667,0.629,0.646,20.8,11.4,13.2,29.0
lg_bal_acc_all1617 series_07 part1,0.818,0.714,0.766,0.75,0.818,27,6,12,30
lg_bal_acc_all1617 series_07 part2,0.594,0.558,0.576,0.543,0.594,19,13,19,24
lg_bal_acc_all1617 series_07 part3,0.812,0.714,0.763,0.743,0.812,26,6,12,30
lg_bal_acc_all1617 series_07 part4,0.719,0.643,0.681,0.657,0.719,23,9,15,27
lg_bal_acc_all1617 series_07 part5,0.656,0.762,0.709,0.667,0.656,21,11,10,32
lg_bal_acc_all1617 series_07 MEAN,0.72,0.678,0.699,0.672,0.72,23.2,9.0,13.6,28.6
lg_bal_acc_all1617 series_08 part1,0.781,0.651,0.716,0.694,0.781,25,7,15,28
lg_bal_acc_all1617 series_08 part2,0.848,0.786,0.817,0.8,0.848,28,5,9,33
lg_bal_acc_all1617 series_08 part3,0.719,0.595,0.657,0.639,0.719,23,9,17,25
lg_bal_acc_all1617 series_08 part4,0.656,0.786,0.721,0.677,0.656,21,11,9,33
lg_bal_acc_all1617 series_08 part5,0.656,0.762,0.709,0.667,0.656,21,11,10,32
lg_bal_acc_all1617 series_08 MEAN,0.732,0.716,0.724,0.695,0.732,23.6,8.6,12.0,30.2
lg_bal_acc_all1617 series_09 part1,0.879,0.738,0.808,0.795,0.879,29,4,11,31
lg_bal_acc_all1617 series_09 part2,0.594,0.791,0.692,0.633,0.594,19,13,9,34
lg_bal_acc_all1617 series_09 part3,0.594,0.81,0.702,0.644,0.594,19,13,8,34
lg_bal_acc_all1617 series_09 part4,0.906,0.619,0.763,0.753,0.906,29,3,16,26
lg_bal_acc_all1617 series_09 part5,0.594,0.833,0.714,0.655,0.594,19,13,7,35
lg_bal_acc_all1617 series_09 MEAN,0.713,0.758,0.736,0.696,0.713,23.0,9.2,10.2,32.0
lg_bal_acc_all1617 series_10 part1,0.656,0.651,0.654,0.618,0.656,21,11,15,28
lg_bal_acc_all1617 series_10 part2,0.788,0.857,0.823,0.8,0.788,26,7,6,36
lg_bal_acc_all1617 series_10 part3,0.75,0.714,0.732,0.706,0.75,24,8,12,30
lg_bal_acc_all1617 series_10 part4,0.812,0.762,0.787,0.765,0.812,26,6,10,32
