0.606,0.782,0.694,0.615,0.606,20,13,12,43
0.606,0.8,0.703,0.625,0.606,20,13,11,44
0.697,0.722,0.71,0.648,0.697,23,10,15,39
0.636,0.815,0.726,0.656,0.636,21,12,10,44
0.75,0.691,0.72,0.658,0.75,24,8,17,38
0.659,0.762,0.711,0.64,0.659,21.6,11.2,13.0,41.6
0.727,0.818,0.773,0.716,0.727,24,9,10,45
0.697,0.8,0.748,0.687,0.697,23,10,11,44
0.667,0.815,0.741,0.677,0.667,22,11,10,44
0.667,0.852,0.759,0.698,0.667,22,11,8,46
0.719,0.818,0.768,0.708,0.719,23,9,10,45
0.695,0.821,0.758,0.697,0.695,22.8,10.0,9.8,44.8
0.576,0.855,0.715,0.633,0.576,19,14,8,47
0.848,0.764,0.806,0.757,0.848,28,5,13,42
0.594,0.745,0.67,0.585,0.594,19,13,14,41
0.758,0.833,0.795,0.746,0.758,25,8,9,45
0.636,0.722,0.679,0.609,0.636,21,12,15,39
0.682,0.784,0.733,0.666,0.682,22.4,10.4,11.8,42.8
0.394,0.836,0.615,0.473,0.394,13,20,9,46
0.818,0.727,0.773,0.72,0.818,27,6,15,40
0.515,0.815,0.665,0.567,0.515,17,16,10,44
0.667,0.685,0.676,0.611,0.667,22,11,17,37
0.75,0.709,0.73,0.667,0.75,24,8,16,39
0.629,0.755,0.692,0.607,0.629,20.6,12.2,13.4,41.2
0.636,0.691,0.664,0.592,0.636,21,12,17,38
0.636,0.745,0.691,0.618,0.636,21,12,14,41
0.562,0.745,0.654,0.562,0.562,18,14,14,41
0.758,0.852,0.805,0.758,0.758,25,8,8,46
0.697,0.759,0.728,0.667,0.697,23,10,13,41
0.658,0.759,0.708,0.639,0.658,21.6,11.2,13.2,41.4
0.697,0.8,0.748,0.687,0.697,23,10,11,44
0.727,0.764,0.745,0.686,0.727,24,9,13,42
0.562,0.673,0.618,0.529,0.562,18,14,18,37
0.697,0.852,0.774,0.719,0.697,23,10,8,46
0.667,0.852,0.759,0.698,0.667,22,11,8,46
0.67,0.788,0.729,0.664,0.67,22.0,10.8,11.6,43.0
0.697,0.8,0.748,0.687,0.697,23,10,11,44
0.758,0.745,0.752,0.694,0.758,25,8,14,41
0.625,0.709,0.667,0.588,0.625,20,12,16,39
0.606,0.796,0.701,0.625,0.606,20,13,11,43
0.667,0.815,0.741,0.677,0.667,22,11,10,44
0.67,0.773,0.722,0.654,0.67,22.0,10.8,12.4,42.2
0.606,0.818,0.712,0.635,0.606,20,13,10,45
0.667,0.636,0.652,0.587,0.667,22,11,20,35
0.531,0.855,0.693,0.596,0.531,17,15,8,47
0.758,0.778,0.768,0.714,0.758,25,8,12,42
0.667,0.741,0.704,0.638,0.667,22,11,14,40
0.646,0.766,0.706,0.634,0.646,21.2,11.6,12.8,41.8
0.727,0.764,0.745,0.686,0.727,24,9,13,42
0.758,0.745,0.752,0.694,0.758,25,8,14,41
0.719,0.745,0.732,0.667,0.719,23,9,14,41
0.727,0.796,0.762,0.706,0.727,24,9,11,43
0.576,0.796,0.686,0.603,0.576,19,14,11,43
0.701,0.769,0.735,0.671,0.701,23.0,9.8,12.6,42.0
0.636,0.782,0.709,0.636,0.636,21,12,12,43
0.667,0.764,0.715,0.647,0.667,22,11,13,42
0.697,0.704,0.7,0.639,0.697,23,10,16,38
0.606,0.833,0.72,0.645,0.606,20,13,9,45
0.844,0.818,0.831,0.783,0.844,27,5,10,45
0.69,0.78,0.735,0.67,0.69,22.6,10.2,12.0,42.6
0.788,0.818,0.803,0.754,0.788,26,7,10,45
0.455,0.818,0.636,0.517,0.455,15,18,10,45
0.812,0.764,0.788,0.732,0.812,26,6,13,42
0.727,0.889,0.808,0.762,0.727,24,9,6,48
0.667,0.815,0.741,0.677,0.667,22,11,10,44
0.69,0.821,0.755,0.688,0.69,22.6,10.2,9.8,44.8
0.697,0.764,0.73,0.667,0.697,23,10,13,42
0.727,0.782,0.755,0.696,0.727,24,9,12,43
0.719,0.836,0.778,0.719,0.719,23,9,9,46
0.576,0.907,0.742,0.667,0.576,19,14,5,49
0.788,0.796,0.792,0.743,0.788,26,7,11,43
0.701,0.817,0.759,0.698,0.701,23.0,9.8,10.0,44.6
0.667,0.836,0.752,0.688,0.667,22,11,9,46
0.818,0.745,0.782,0.73,0.818,27,6,14,41
0.625,0.891,0.758,0.69,0.625,20,12,6,49
0.727,0.611,0.669,0.615,0.727,24,9,21,33
0.788,0.852,0.82,0.776,0.788,26,7,8,46
0.725,0.787,0.756,0.7,0.725,23.8,9.0,11.6,43.0
0.636,0.836,0.736,0.667,0.636,21,12,9,46
0.758,0.818,0.788,0.735,0.758,25,8,10,45
0.75,0.855,0.802,0.75,0.75,24,8,8,47
0.697,0.778,0.737,0.676,0.697,23,10,12,42
0.879,0.796,0.838,0.795,0.879,29,4,11,43
0.744,0.817,0.78,0.725,0.744,24.4,8.4,10.0,44.6
0.727,0.745,0.736,0.676,0.727,24,9,14,41
0.576,0.745,0.661,0.576,0.576,19,14,14,41
0.719,0.855,0.787,0.73,0.719,23,9,8,47
0.636,0.833,0.735,0.667,0.636,21,12,9,45
0.788,0.815,0.801,0.754,0.788,26,7,10,44
0.689,0.799,0.744,0.68,0.689,22.6,10.2,11.0,43.6
0.667,0.873,0.77,0.71,0.667,22,11,7,48
0.818,0.855,0.836,0.794,0.818,27,6,8,47
0.688,0.873,0.78,0.721,0.688,22,10,7,48
0.788,0.741,0.764,0.712,0.788,26,7,14,40
0.727,0.722,0.725,0.667,0.727,24,9,15,39
0.738,0.813,0.775,0.721,0.738,24.2,8.6,10.2,44.4
0.606,0.873,0.739,0.667,0.606,20,13,7,48
0.667,0.818,0.742,0.677,0.667,22,11,10,45
0.75,0.8,0.775,0.716,0.75,24,8,11,44
0.758,0.852,0.805,0.758,0.758,25,8,8,46
0.667,0.741,0.704,0.638,0.667,22,11,14,40
0.689,0.817,0.753,0.691,0.689,22.6,10.2,10.0,44.6
0.576,0.836,0.706,0.623,0.576,19,14,9,46
0.727,0.764,0.745,0.686,0.727,24,9,13,42
0.75,0.764,0.757,0.696,0.75,24,8,13,42
0.727,0.778,0.753,0.696,0.727,24,9,12,42
0.667,0.722,0.694,0.629,0.667,22,11,15,39
0.689,0.773,0.731,0.666,0.689,22.6,10.2,12.4,42.2
0.667,0.8,0.733,0.667,0.667,22,11,11,44
0.727,0.855,0.791,0.738,0.727,24,9,8,47
0.75,0.745,0.748,0.686,0.75,24,8,14,41
0.697,0.833,0.765,0.708,0.697,23,10,9,45
0.697,0.759,0.728,0.667,0.697,23,10,13,41
0.708,0.799,0.753,0.693,0.708,23.2,9.6,11.0,43.6
0.788,0.691,0.739,0.684,0.788,26,7,17,38
0.758,0.855,0.806,0.758,0.758,25,8,8,47
0.594,0.873,0.733,0.655,0.594,19,13,7,48
0.788,0.815,0.801,0.754,0.788,26,7,10,44
0.879,0.926,0.902,0.879,0.879,29,4,4,50
0.761,0.832,0.796,0.746,0.761,25.0,7.8,9.2,45.4
0.636,0.782,0.709,0.636,0.636,21,12,12,43
0.727,0.873,0.8,0.75,0.727,24,9,7,48
0.812,0.818,0.815,0.765,0.812,26,6,10,45
0.576,0.833,0.705,0.623,0.576,19,14,9,45
0.818,0.833,0.826,0.783,0.818,27,6,9,45
0.714,0.828,0.771,0.711,0.714,23.4,9.4,9.4,45.2
0.818,0.818,0.818,0.771,0.818,27,6,10,45
0.667,0.8,0.733,0.667,0.667,22,11,11,44
0.697,0.852,0.774,0.719,0.697,23,10,8,46
0.848,0.722,0.785,0.737,0.848,28,5,15,39
0.781,0.855,0.818,0.769,0.781,25,7,8,47
0.762,0.809,0.786,0.733,0.762,25.0,7.8,10.4,44.2
