0.548,0.812,0.68,0.596,0.548,17,14,9,39
0.581,0.896,0.738,0.667,0.581,18,13,5,43
0.71,0.688,0.699,0.647,0.71,22,9,15,33
0.742,0.681,0.711,0.667,0.742,23,8,15,32
0.733,0.75,0.742,0.688,0.733,22,8,12,36
0.663,0.765,0.714,0.653,0.663,20.4,10.4,11.2,36.6
0.742,0.792,0.767,0.719,0.742,23,8,10,38
0.581,0.729,0.655,0.581,0.581,18,13,13,35
0.71,0.688,0.699,0.647,0.71,22,9,15,33
0.733,0.792,0.762,0.71,0.733,22,8,10,38
0.581,0.766,0.673,0.6,0.581,18,13,11,36
0.669,0.753,0.711,0.651,0.669,20.6,10.2,11.8,36.0
0.742,0.667,0.704,0.657,0.742,23,8,16,32
0.516,0.771,0.643,0.552,0.516,16,15,11,37
0.677,0.625,0.651,0.6,0.677,21,10,18,30
0.806,0.83,0.818,0.781,0.806,25,6,8,39
0.633,0.75,0.692,0.623,0.633,19,11,12,36
0.675,0.728,0.702,0.643,0.675,20.8,10.0,13.0,34.8
0.581,0.792,0.686,0.61,0.581,18,13,10,38
0.806,0.667,0.737,0.694,0.806,25,6,16,32
0.613,0.729,0.671,0.603,0.613,19,12,13,35
0.767,0.792,0.779,0.73,0.767,23,7,10,38
0.581,0.702,0.641,0.571,0.581,18,13,14,33
0.669,0.736,0.703,0.642,0.669,20.6,10.2,12.6,35.2
0.452,0.771,0.611,0.5,0.452,14,17,11,37
0.774,0.854,0.814,0.774,0.774,24,7,7,41
0.677,0.75,0.714,0.656,0.677,21,10,12,36
0.867,0.667,0.767,0.722,0.867,26,4,16,32
0.548,0.745,0.647,0.567,0.548,17,14,12,35
0.664,0.757,0.71,0.644,0.664,20.4,10.4,11.6,36.2
0.742,0.833,0.788,0.742,0.742,23,8,8,40
0.613,0.75,0.681,0.613,0.613,19,12,12,36
0.581,0.688,0.634,0.562,0.581,18,13,15,33
0.8,0.792,0.796,0.75,0.8,24,6,10,38
0.677,0.787,0.732,0.677,0.677,21,10,10,37
0.683,0.77,0.726,0.669,0.683,21.0,9.8,11.0,36.8
0.645,0.812,0.729,0.667,0.645,20,11,9,39
0.581,0.833,0.707,0.632,0.581,18,13,8,40
0.71,0.792,0.751,0.698,0.71,22,9,10,38
0.71,0.745,0.727,0.677,0.71,22,9,12,35
0.767,0.75,0.758,0.708,0.767,23,7,12,36
0.682,0.786,0.734,0.676,0.682,21.0,9.8,10.2,37.6
0.452,0.812,0.632,0.519,0.452,14,17,9,39
0.71,0.729,0.719,0.667,0.71,22,9,13,35
0.742,0.833,0.788,0.742,0.742,23,8,8,40
0.867,0.833,0.85,0.812,0.867,26,4,8,40
0.71,0.809,0.759,0.71,0.71,22,9,9,38
0.696,0.803,0.75,0.69,0.696,21.4,9.4,9.4,38.4
0.774,0.729,0.752,0.706,0.774,24,7,13,35
0.645,0.812,0.729,0.667,0.645,20,11,9,39
0.774,0.812,0.793,0.75,0.774,24,7,9,39
0.633,0.708,0.671,0.603,0.633,19,11,14,34
0.645,0.766,0.706,0.645,0.645,20,11,11,36
0.694,0.766,0.73,0.674,0.694,21.4,9.4,11.2,36.6
0.774,0.708,0.741,0.696,0.774,24,7,14,34
0.806,0.812,0.809,0.769,0.806,25,6,9,39
0.581,0.854,0.717,0.643,0.581,18,13,7,41
0.645,0.723,0.684,0.625,0.645,20,11,13,34
0.767,0.771,0.769,0.719,0.767,23,7,11,37
0.715,0.774,0.744,0.69,0.715,22.0,8.8,10.8,37.0
