0.719,0.836,0.778,0.719,0.719,23,9,9,46
0.758,0.759,0.758,0.704,0.758,25,8,13,41
0.667,0.815,0.741,0.677,0.667,22,11,10,44
0.713,0.817,0.765,0.706,0.713,23.4,9.4,10.0,44.6
0.727,0.836,0.782,0.727,0.727,24,9,9,46
0.576,0.8,0.688,0.603,0.576,19,14,11,44
0.719,0.782,0.75,0.687,0.719,23,9,12,43
0.727,0.833,0.78,0.727,0.727,24,9,9,45
0.758,0.778,0.768,0.714,0.758,25,8,12,42
0.701,0.806,0.754,0.692,0.701,23.0,9.8,10.6,44.0
0.606,0.836,0.721,0.645,0.606,20,13,9,46
0.758,0.764,0.761,0.704,0.758,25,8,13,42
0.719,0.836,0.778,0.719,0.719,23,9,9,46
0.697,0.815,0.756,0.697,0.697,23,10,10,44
0.667,0.759,0.713,0.647,0.667,22,11,13,41
