0.516,0.896,0.706,0.615,0.516,16,15,5,43
0.774,0.75,0.762,0.716,0.774,24,7,12,36
0.742,0.708,0.725,0.676,0.742,23,8,14,34
0.839,0.638,0.739,0.703,0.839,26,5,17,30
0.767,0.667,0.717,0.667,0.767,23,7,16,32
0.728,0.732,0.73,0.676,0.728,22.4,8.4,12.8,35.0
0.839,0.771,0.805,0.765,0.839,26,5,11,37
0.71,0.542,0.626,0.587,0.71,22,9,22,26
0.871,0.667,0.769,0.73,0.871,27,4,16,32
0.867,0.729,0.798,0.754,0.867,26,4,13,35
0.71,0.681,0.695,0.647,0.71,22,9,15,32
0.799,0.678,0.738,0.696,0.799,24.6,6.2,15.4,32.4
0.806,0.604,0.705,0.667,0.806,25,6,19,29
0.677,0.604,0.641,0.592,0.677,21,10,19,29
0.645,0.646,0.645,0.588,0.645,20,11,17,31
0.839,0.83,0.834,0.8,0.839,26,5,8,39
0.633,0.833,0.733,0.667,0.633,19,11,8,40
0.72,0.703,0.712,0.663,0.72,22.2,8.6,14.2,33.6
0.677,0.75,0.714,0.656,0.677,21,10,12,36
0.839,0.604,0.721,0.684,0.839,26,5,19,29
0.742,0.729,0.736,0.687,0.742,23,8,13,35
0.7,0.771,0.735,0.677,0.7,21,9,11,37
0.613,0.723,0.668,0.603,0.613,19,12,13,34
0.714,0.716,0.715,0.662,0.714,22.0,8.8,13.6,34.2
0.548,0.812,0.68,0.596,0.548,17,14,9,39
0.871,0.75,0.81,0.771,0.871,27,4,12,36
0.806,0.667,0.737,0.694,0.806,25,6,16,32
0.8,0.625,0.712,0.667,0.8,24,6,18,30
0.742,0.745,0.743,0.697,0.742,23,8,12,35
0.754,0.72,0.737,0.685,0.754,23.2,7.6,13.4,34.4
0.677,0.833,0.755,0.7,0.677,21,10,8,40
0.839,0.688,0.763,0.722,0.839,26,5,15,33
0.613,0.667,0.64,0.576,0.613,19,12,16,32
0.767,0.708,0.738,0.687,0.767,23,7,14,34
0.774,0.745,0.759,0.716,0.774,24,7,12,35
0.734,0.728,0.731,0.68,0.734,22.6,8.2,13.0,34.8
0.71,0.75,0.73,0.677,0.71,22,9,12,36
0.742,0.792,0.767,0.719,0.742,23,8,10,38
0.806,0.833,0.82,0.781,0.806,25,6,8,40
0.806,0.638,0.722,0.685,0.806,25,6,17,30
0.7,0.688,0.694,0.636,0.7,21,9,15,33
0.753,0.74,0.747,0.7,0.753,23.2,7.6,12.4,35.4
0.645,0.812,0.729,0.667,0.645,20,11,9,39
0.645,0.729,0.687,0.625,0.645,20,11,13,35
0.71,0.854,0.782,0.733,0.71,22,9,7,41
0.867,0.771,0.819,0.776,0.867,26,4,11,37
0.806,0.83,0.818,0.781,0.806,25,6,8,39
0.735,0.799,0.767,0.716,0.735,22.6,8.2,9.6,38.2
0.871,0.667,0.769,0.73,0.871,27,4,16,32
0.677,0.833,0.755,0.7,0.677,21,10,8,40
0.839,0.75,0.794,0.754,0.839,26,5,12,36
0.667,0.812,0.74,0.678,0.667,20,10,9,39
