0.696,0.593,0.644,0.64,0.696,16,7,11,16
0.591,0.821,0.706,0.65,0.591,13,9,5,23
0.455,0.607,0.531,0.465,0.455,10,12,11,17
0.364,0.786,0.575,0.444,0.364,8,14,6,22
0.545,0.815,0.68,0.615,0.545,12,10,5,22
0.53,0.724,0.627,0.563,0.53,11.8,10.4,7.6,20.0
0.5,0.714,0.607,0.537,0.5,11,11,8,20
0.545,0.75,0.648,0.585,0.545,12,10,7,21
0.727,0.714,0.721,0.696,0.727,16,6,8,20
0.565,0.667,0.616,0.578,0.565,13,10,9,18
0.682,0.63,0.656,0.638,0.682,15,7,10,17
0.604,0.695,0.649,0.607,0.604,13.4,8.8,8.4,19.2
0.682,0.75,0.716,0.682,0.682,15,7,7,21
0.727,0.607,0.667,0.653,0.727,16,6,11,17
0.727,0.643,0.685,0.667,0.727,16,6,10,18
0.652,0.63,0.641,0.625,0.652,15,8,10,17
0.591,0.556,0.573,0.553,0.591,13,9,12,15
0.676,0.637,0.656,0.636,0.676,15.0,7.2,10.0,17.6
0.727,0.536,0.631,0.627,0.727,16,6,13,15
0.864,0.571,0.718,0.717,0.864,19,3,12,16
0.636,0.5,0.568,0.56,0.636,14,8,14,14
0.609,0.852,0.73,0.683,0.609,14,9,4,23
0.545,0.741,0.643,0.585,0.545,12,10,7,20
0.676,0.64,0.658,0.635,0.676,15.0,7.2,10.0,17.6
0.545,0.75,0.648,0.585,0.545,12,10,7,21
0.636,0.821,0.729,0.683,0.636,14,8,5,23
0.591,0.607,0.599,0.565,0.591,13,9,11,17
0.609,0.815,0.712,0.667,0.609,14,9,5,22
0.636,0.667,0.652,0.622,0.636,14,8,9,18
0.604,0.732,0.668,0.624,0.604,13.4,8.8,7.4,20.2
0.818,0.857,0.838,0.818,0.818,18,4,4,24
0.682,0.714,0.698,0.667,0.682,15,7,8,20
0.864,0.786,0.825,0.809,0.864,19,3,6,22
0.652,0.778,0.715,0.682,0.652,15,8,6,21
0.636,0.741,0.689,0.651,0.636,14,8,7,20
0.73,0.775,0.753,0.725,0.73,16.2,6.0,6.2,21.4
0.783,0.741,0.762,0.75,0.783,18,5,7,20
0.682,0.893,0.787,0.75,0.682,15,7,3,25
0.682,0.893,0.787,0.75,0.682,15,7,3,25
0.773,0.821,0.797,0.773,0.773,17,5,5,23
0.773,0.778,0.775,0.756,0.773,17,5,6,21
0.738,0.825,0.782,0.756,0.738,16.4,5.8,4.8,22.8
0.591,0.893,0.742,0.684,0.591,13,9,3,25
0.727,0.75,0.739,0.711,0.727,16,6,7,21
0.818,0.893,0.856,0.837,0.818,18,4,3,25
0.652,0.741,0.696,0.667,0.652,15,8,7,20
0.727,0.741,0.734,0.711,0.727,16,6,7,20
0.703,0.803,0.753,0.722,0.703,15.6,6.6,5.4,22.2
0.864,0.75,0.807,0.792,0.864,19,3,7,21
0.773,0.786,0.779,0.756,0.773,17,5,6,22
0.5,0.75,0.625,0.55,0.5,11,11,7,21
0.696,0.741,0.718,0.696,0.696,16,7,7,20
0.682,0.889,0.785,0.75,0.682,15,7,3,24
0.703,0.783,0.743,0.709,0.703,15.6,6.6,6.0,21.6
0.727,0.714,0.721,0.696,0.727,16,6,8,20
0.864,0.75,0.807,0.792,0.864,19,3,7,21
0.636,0.857,0.747,0.7,0.636,14,8,4,24
0.609,0.852,0.73,0.683,0.609,14,9,4,23
0.818,0.704,0.761,0.75,0.818,18,4,8,19
0.731,0.775,0.753,0.724,0.731,16.2,6.0,6.2,21.4
0.727,0.714,0.721,0.696,0.727,16,6,8,20
0.773,0.75,0.761,0.739,0.773,17,5,7,21
0.682,0.821,0.752,0.714,0.682,15,7,5,23
0.783,0.778,0.78,0.766,0.783,18,5,6,21
0.545,0.741,0.643,0.585,0.545,12,10,7,20
0.702,0.761,0.731,0.7,0.702,15.6,6.6,6.6,21.0
0.652,0.852,0.752,0.714,0.652,15,8,4,23
0.773,0.929,0.851,0.829,0.773,17,5,2,26
0.773,0.929,0.851,0.829,0.773,17,5,2,26
0.455,0.893,0.674,0.571,0.455,10,12,3,25
0.955,0.852,0.903,0.894,0.955,21,1,4,23
0.721,0.891,0.806,0.768,0.721,16.0,6.2,3.0,24.6
