0.545,0.857,0.701,0.632,0.545,18,15,6,36
0.625,0.767,0.696,0.645,0.625,20,12,10,33
0.562,0.762,0.662,0.6,0.562,18,14,10,32
0.625,0.905,0.765,0.714,0.625,20,12,4,38
0.656,0.762,0.709,0.667,0.656,21,11,10,32
0.603,0.811,0.707,0.652,0.603,19.4,12.8,8.0,34.2
0.625,0.698,0.661,0.615,0.625,20,12,13,30
0.636,0.81,0.723,0.677,0.636,21,12,8,34
0.531,0.833,0.682,0.607,0.531,17,15,7,35
0.656,0.81,0.733,0.689,0.656,21,11,8,34
0.562,0.833,0.698,0.632,0.562,18,14,7,35
0.602,0.797,0.699,0.644,0.602,19.4,12.8,8.6,33.6
0.576,0.786,0.681,0.623,0.576,19,14,9,33
0.531,0.767,0.649,0.576,0.531,17,15,10,33
0.688,0.881,0.784,0.746,0.688,22,10,5,37
0.5,0.857,0.679,0.593,0.5,16,16,6,36
0.656,0.762,0.709,0.667,0.656,21,11,10,32
0.59,0.811,0.7,0.641,0.59,19.0,13.2,8.0,34.2
0.656,0.721,0.689,0.646,0.656,21,11,12,31
0.697,0.952,0.825,0.793,0.697,23,10,2,40
0.531,0.881,0.706,0.63,0.531,17,15,5,37
0.531,0.738,0.635,0.567,0.531,17,15,11,31
0.719,0.762,0.74,0.708,0.719,23,9,10,32
0.627,0.811,0.719,0.669,0.627,20.2,12.0,8.0,34.2
0.719,0.721,0.72,0.687,0.719,23,9,12,31
0.606,0.786,0.696,0.645,0.606,20,13,9,33
0.469,0.786,0.627,0.536,0.469,15,17,9,33
0.656,0.833,0.745,0.7,0.656,21,11,7,35
0.688,0.929,0.808,0.772,0.688,22,10,3,39
0.627,0.811,0.719,0.668,0.627,20.2,12.0,8.0,34.2
0.562,0.814,0.688,0.621,0.562,18,14,8,35
0.606,0.857,0.732,0.678,0.606,20,13,6,36
0.75,0.833,0.792,0.762,0.75,24,8,7,35
0.688,0.738,0.713,0.677,0.688,22,10,11,31
0.625,0.69,0.658,0.615,0.625,20,12,13,29
0.646,0.787,0.716,0.671,0.646,20.8,11.4,9.0,33.2
0.697,0.833,0.765,0.73,0.697,23,10,7,35
0.5,0.814,0.657,0.571,0.5,16,16,8,35
0.719,0.786,0.752,0.719,0.719,23,9,9,33
0.469,0.786,0.627,0.536,0.469,15,17,9,33
0.625,0.905,0.765,0.714,0.625,20,12,4,38
0.602,0.825,0.713,0.654,0.602,19.4,12.8,7.4,34.8
0.719,0.698,0.708,0.676,0.719,23,9,13,30
0.788,0.857,0.823,0.8,0.788,26,7,6,36
0.719,0.714,0.717,0.687,0.719,23,9,12,30
0.531,0.881,0.706,0.63,0.531,17,15,5,37
0.469,0.81,0.639,0.545,0.469,15,17,8,34
0.645,0.792,0.718,0.668,0.645,20.8,11.4,8.8,33.4
0.758,0.857,0.807,0.781,0.758,25,8,6,36
0.5,0.837,0.669,0.582,0.5,16,16,7,36
0.594,0.929,0.761,0.704,0.594,19,13,3,39
0.812,0.738,0.775,0.754,0.812,26,6,11,31
0.438,0.857,0.647,0.538,0.438,14,18,6,36
0.62,0.844,0.732,0.672,0.62,20.0,12.2,6.6,35.6
0.594,0.791,0.692,0.633,0.594,19,13,9,34
0.576,0.881,0.728,0.667,0.576,19,14,5,37
0.625,0.833,0.729,0.678,0.625,20,12,7,35
0.625,0.857,0.741,0.69,0.625,20,12,6,36
0.688,0.714,0.701,0.667,0.688,22,10,12,30
0.621,0.815,0.718,0.667,0.621,20.0,12.2,7.8,34.4
0.818,0.762,0.79,0.771,0.818,27,6,10,32
0.562,0.837,0.7,0.632,0.562,18,14,7,36
0.719,0.833,0.776,0.742,0.719,23,9,7,35
0.656,0.833,0.745,0.7,0.656,21,11,7,35
0.625,0.881,0.753,0.702,0.625,20,12,5,37
0.676,0.829,0.753,0.709,0.676,21.8,10.4,7.2,35.0
0.606,0.857,0.732,0.678,0.606,20,13,6,36
0.656,0.837,0.747,0.7,0.656,21,11,7,36
0.625,0.786,0.705,0.656,0.625,20,12,9,33
0.656,0.857,0.757,0.712,0.656,21,11,6,36
0.844,0.881,0.862,0.844,0.844,27,5,5,37
0.677,0.844,0.761,0.718,0.677,21.8,10.4,6.6,35.6
0.719,0.837,0.778,0.742,0.719,23,9,7,36
0.545,0.762,0.654,0.59,0.545,18,15,10,32
0.656,0.857,0.757,0.712,0.656,21,11,6,36
0.688,0.857,0.772,0.733,0.688,22,10,6,36
0.531,0.881,0.706,0.63,0.531,17,15,5,37
0.628,0.839,0.733,0.681,0.628,20.2,12.0,6.8,35.4
0.656,0.767,0.712,0.667,0.656,21,11,10,33
0.667,0.929,0.798,0.759,0.667,22,11,3,39
0.688,0.833,0.76,0.721,0.688,22,10,7,35
0.469,0.857,0.663,0.566,0.469,15,17,6,36
0.75,0.762,0.756,0.727,0.75,24,8,10,32
0.646,0.83,0.738,0.688,0.646,20.8,11.4,7.2,35.0
0.531,0.814,0.673,0.596,0.531,17,15,8,35
0.606,0.786,0.696,0.645,0.606,20,13,9,33
0.656,0.929,0.792,0.75,0.656,21,11,3,39
0.594,0.857,0.725,0.667,0.594,19,13,6,36
0.688,0.881,0.784,0.746,0.688,22,10,5,37
0.615,0.853,0.734,0.681,0.615,19.8,12.4,6.2,36.0
0.719,0.791,0.755,0.719,0.719,23,9,9,34
0.636,0.833,0.735,0.689,0.636,21,12,7,35
0.625,0.881,0.753,0.702,0.625,20,12,5,37
0.656,0.762,0.709,0.667,0.656,21,11,10,32
0.625,0.976,0.801,0.755,0.625,20,12,1,41
0.652,0.849,0.75,0.706,0.652,21.0,11.2,6.4,35.8
0.727,0.929,0.828,0.8,0.727,24,9,3,39
0.531,0.884,0.707,0.63,0.531,17,15,5,38
0.719,0.857,0.788,0.754,0.719,23,9,6,36
0.688,0.881,0.784,0.746,0.688,22,10,5,37
0.406,0.857,0.632,0.51,0.406,13,19,6,36
0.614,0.882,0.748,0.688,0.614,19.8,12.4,5.0,37.2
0.781,0.884,0.832,0.806,0.781,25,7,5,38
0.606,0.857,0.732,0.678,0.606,20,13,6,36
0.594,0.857,0.725,0.667,0.594,19,13,6,36
0.625,0.786,0.705,0.656,0.625,20,12,9,33
0.469,0.952,0.711,0.612,0.469,15,17,2,40
0.615,0.867,0.741,0.684,0.615,19.8,12.4,5.6,36.6
0.576,0.952,0.764,0.704,0.576,19,14,2,40
0.5,0.744,0.622,0.542,0.5,16,16,11,32
0.656,0.881,0.769,0.724,0.656,21,11,5,37
0.719,0.762,0.74,0.708,0.719,23,9,10,32
0.719,0.929,0.824,0.793,0.719,23,9,3,39
0.634,0.854,0.744,0.694,0.634,20.4,11.8,6.2,36.0
0.576,0.881,0.728,0.667,0.576,19,14,5,37
0.656,0.814,0.735,0.689,0.656,21,11,8,35
0.438,0.929,0.683,0.571,0.438,14,18,3,39
0.688,0.881,0.784,0.746,0.688,22,10,5,37
0.656,0.738,0.697,0.656,0.656,21,11,11,31
0.603,0.849,0.726,0.666,0.603,19.4,12.8,6.4,35.8
0.594,0.814,0.704,0.644,0.594,19,13,8,35
0.667,1.0,0.833,0.8,0.667,22,11,0,42
0.75,0.857,0.804,0.774,0.75,24,8,6,36
0.531,0.905,0.718,0.642,0.531,17,15,4,38
0.594,0.833,0.714,0.655,0.594,19,13,7,35
