0.545,0.625,0.585,0.49,0.545,12,10,15,25
0.227,0.725,0.476,0.263,0.227,5,17,11,29
0.476,0.475,0.476,0.385,0.476,10,11,21,19
0.19,0.725,0.458,0.222,0.19,4,17,11,29
0.095,0.85,0.473,0.138,0.095,2,19,6,34
0.307,0.68,0.493,0.3,0.307,6.6,14.8,12.8,27.2
0.364,0.8,0.582,0.421,0.364,8,14,8,32
0.5,0.7,0.6,0.489,0.5,11,11,12,28
0.333,0.75,0.542,0.368,0.333,7,14,10,30
0.476,0.7,0.588,0.465,0.476,10,11,12,28
0.476,0.8,0.638,0.513,0.476,10,11,8,32
0.43,0.75,0.59,0.451,0.43,9.2,12.2,10.0,30.0
0.5,0.85,0.675,0.564,0.5,11,11,6,34
0.591,0.8,0.695,0.605,0.591,13,9,8,32
0.381,0.7,0.54,0.39,0.381,8,13,12,28
0.476,0.925,0.701,0.588,0.476,10,11,3,37
0.476,0.775,0.626,0.5,0.476,10,11,9,31
0.485,0.81,0.647,0.529,0.485,10.4,11.0,7.6,32.4
0.5,0.9,0.7,0.595,0.5,11,11,4,36
0.318,0.85,0.584,0.4,0.318,7,15,6,34
0.381,0.825,0.603,0.444,0.381,8,13,7,33
0.476,0.725,0.601,0.476,0.476,10,11,11,29
0.524,0.7,0.612,0.5,0.524,11,10,12,28
0.44,0.8,0.62,0.483,0.44,9.4,12.0,8.0,32.0
0.636,0.725,0.681,0.596,0.636,14,8,11,29
0.5,0.875,0.688,0.579,0.5,11,11,5,35
0.619,0.825,0.722,0.634,0.619,13,8,7,33
0.381,0.65,0.515,0.372,0.381,8,13,14,26
0.571,0.825,0.698,0.6,0.571,12,9,7,33
0.542,0.78,0.661,0.556,0.542,11.6,9.8,8.8,31.2
0.591,0.85,0.72,0.634,0.591,13,9,6,34
0.636,0.875,0.756,0.683,0.636,14,8,5,35
0.619,0.9,0.76,0.684,0.619,13,8,4,36
0.714,0.775,0.745,0.667,0.714,15,6,9,31
0.524,0.825,0.674,0.564,0.524,11,10,7,33
0.617,0.845,0.731,0.646,0.617,13.2,8.2,6.2,33.8
0.364,0.9,0.632,0.471,0.364,8,14,4,36
0.545,0.825,0.685,0.585,0.545,12,10,7,33
0.667,0.775,0.721,0.636,0.667,14,7,9,31
0.571,0.85,0.711,0.615,0.571,12,9,6,34
0.714,0.85,0.782,0.714,0.714,15,6,6,34
0.572,0.84,0.706,0.604,0.572,12.2,9.2,6.4,33.6
0.818,0.875,0.847,0.8,0.818,18,4,5,35
0.636,0.875,0.756,0.683,0.636,14,8,5,35
0.524,0.75,0.637,0.524,0.524,11,10,10,30
0.571,0.875,0.723,0.632,0.571,12,9,5,35
0.667,0.825,0.746,0.667,0.667,14,7,7,33
0.643,0.84,0.742,0.661,0.643,13.8,7.6,6.4,33.6
0.682,0.9,0.791,0.732,0.682,15,7,4,36
0.636,0.875,0.756,0.683,0.636,14,8,5,35
0.667,0.7,0.683,0.596,0.667,14,7,12,28
0.762,0.85,0.806,0.744,0.762,16,5,6,34
0.714,0.825,0.77,0.698,0.714,15,6,7,33
0.692,0.83,0.761,0.69,0.692,14.8,6.6,6.8,33.2
0.409,0.825,0.617,0.474,0.409,9,13,7,33
0.727,0.875,0.801,0.744,0.727,16,6,5,35
0.667,0.925,0.796,0.737,0.667,14,7,3,37
0.667,0.825,0.746,0.667,0.667,14,7,7,33
0.714,0.775,0.745,0.667,0.714,15,6,9,31
0.637,0.845,0.741,0.658,0.637,13.6,7.8,6.2,33.8
0.818,0.675,0.747,0.679,0.818,18,4,13,27
0.682,0.8,0.741,0.667,0.682,15,7,8,32
0.81,0.875,0.842,0.791,0.81,17,4,5,35
0.667,0.95,0.808,0.757,0.667,14,7,2,38
0.667,0.95,0.808,0.757,0.667,14,7,2,38
0.729,0.85,0.789,0.73,0.729,15.6,5.8,6.0,34.0
0.727,0.825,0.776,0.711,0.727,16,6,7,33
0.818,0.875,0.847,0.8,0.818,18,4,5,35
0.714,0.8,0.757,0.682,0.714,15,6,8,32
0.619,0.9,0.76,0.684,0.619,13,8,4,36
0.857,0.825,0.841,0.783,0.857,18,3,7,33
0.747,0.845,0.796,0.732,0.747,16.0,5.4,6.2,33.8
