0.739,0.481,0.61,0.63,0.739,17,6,14,13
0.682,0.679,0.68,0.652,0.682,15,7,9,19
0.455,0.607,0.531,0.465,0.455,10,12,11,17
0.409,0.786,0.597,0.486,0.409,9,13,6,22
0.545,0.519,0.532,0.511,0.545,12,10,13,14
0.566,0.614,0.59,0.549,0.566,12.6,9.6,10.6,17.0
0.727,0.357,0.542,0.571,0.727,16,6,18,10
0.591,0.786,0.688,0.634,0.591,13,9,6,22
0.727,0.714,0.721,0.696,0.727,16,6,8,20
0.609,0.556,0.582,0.571,0.609,14,9,12,15
0.727,0.593,0.66,0.653,0.727,16,6,11,16
0.676,0.601,0.639,0.625,0.676,15.0,7.2,11.0,16.6
0.545,0.679,0.612,0.558,0.545,12,10,9,19
0.636,0.607,0.622,0.596,0.636,14,8,11,17
0.682,0.607,0.644,0.625,0.682,15,7,11,17
0.609,0.593,0.601,0.583,0.609,14,9,11,16
0.545,0.444,0.495,0.49,0.545,12,10,15,12
0.604,0.586,0.595,0.57,0.604,13.4,8.8,11.4,16.2
0.773,0.5,0.636,0.642,0.773,17,5,14,14
0.591,0.607,0.599,0.565,0.591,13,9,11,17
0.636,0.571,0.604,0.583,0.636,14,8,12,16
0.739,0.556,0.647,0.654,0.739,17,6,12,15
0.5,0.778,0.639,0.564,0.5,11,11,6,21
0.648,0.602,0.625,0.602,0.648,14.4,7.8,11.0,16.6
0.545,0.75,0.648,0.585,0.545,12,10,7,21
0.591,0.857,0.724,0.667,0.591,13,9,4,24
0.318,0.714,0.516,0.378,0.318,7,15,8,20
0.522,0.815,0.668,0.6,0.522,12,11,5,22
0.455,0.667,0.561,0.488,0.455,10,12,9,18
0.486,0.761,0.623,0.544,0.486,10.8,11.4,6.6,21.0
0.864,0.857,0.86,0.844,0.864,19,3,4,24
0.682,0.679,0.68,0.652,0.682,15,7,9,19
0.818,0.786,0.802,0.783,0.818,18,4,6,22
0.696,0.778,0.737,0.711,0.696,16,7,6,21
0.636,0.815,0.726,0.683,0.636,14,8,5,22
0.739,0.783,0.761,0.735,0.739,16.4,5.8,6.0,21.6
0.696,0.63,0.663,0.653,0.696,16,7,10,17
0.727,0.821,0.774,0.744,0.727,16,6,5,23
0.591,0.893,0.742,0.684,0.591,13,9,3,25
0.864,0.893,0.878,0.864,0.864,19,3,3,25
0.591,0.815,0.703,0.65,0.591,13,9,5,22
0.694,0.81,0.752,0.719,0.694,15.4,6.8,5.2,22.4
0.636,0.893,0.765,0.718,0.636,14,8,3,25
0.682,0.857,0.769,0.732,0.682,15,7,4,24
0.773,0.893,0.833,0.81,0.773,17,5,3,25
0.609,0.815,0.712,0.667,0.609,14,9,5,22
0.682,0.778,0.73,0.698,0.682,15,7,6,21
0.676,0.847,0.762,0.725,0.676,15.0,7.2,4.2,23.4
0.909,0.75,0.83,0.816,0.909,20,2,7,21
0.727,0.857,0.792,0.762,0.727,16,6,4,24
0.636,0.821,0.729,0.683,0.636,14,8,5,23
0.652,0.704,0.678,0.652,0.652,15,8,8,19
0.682,0.852,0.767,0.732,0.682,15,7,4,23
0.721,0.797,0.759,0.729,0.721,16.0,6.2,5.6,22.0
0.682,0.821,0.752,0.714,0.682,15,7,5,23
0.864,0.821,0.843,0.826,0.864,19,3,5,23
0.682,0.893,0.787,0.75,0.682,15,7,3,25
0.565,0.815,0.69,0.634,0.565,13,10,5,22
0.864,0.667,0.765,0.76,0.864,19,3,9,18
0.731,0.803,0.767,0.737,0.731,16.2,6.0,5.4,22.2
0.591,0.893,0.742,0.684,0.591,13,9,3,25
0.818,0.75,0.784,0.766,0.818,18,4,7,21
0.727,0.893,0.81,0.78,0.727,16,6,3,25
0.739,0.815,0.777,0.756,0.739,17,6,5,22
0.545,0.778,0.662,0.6,0.545,12,10,6,21
0.684,0.826,0.755,0.717,0.684,15.2,7.0,4.8,22.8
0.609,0.889,0.749,0.7,0.609,14,9,3,24
0.773,0.929,0.851,0.829,0.773,17,5,2,26
0.682,0.929,0.805,0.769,0.682,15,7,2,26
0.591,0.821,0.706,0.65,0.591,13,9,5,23
1.0,0.852,0.926,0.917,1.0,22,0,4,23
0.731,0.884,0.807,0.773,0.731,16.2,6.0,3.2,24.4
