prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
we_extractor_svm_bal_acc_train1819_test1718 series_03,0.441,0.826,0.634,0.533,0.441,49,62,24,114
we_extractor_svm_bal_acc_train1819_test1718 series_04,0.505,0.797,0.651,0.574,0.505,56,55,28,110
we_extractor_svm_bal_acc_train1819_test1718 series_05,0.568,0.848,0.708,0.646,0.568,63,48,21,117
we_extractor_svm_bal_acc_train1819_test1718 series_06,0.55,0.841,0.695,0.629,0.55,61,50,22,116
we_extractor_svm_bal_acc_train1819_test1718 series_07,0.568,0.891,0.729,0.667,0.568,63,48,15,123
we_extractor_svm_bal_acc_train1819_test1718 series_08,0.541,0.87,0.705,0.635,0.541,60,51,18,120
we_extractor_svm_bal_acc_train1819_test1718 series_09,0.541,0.804,0.672,0.606,0.541,60,51,27,111
we_extractor_svm_bal_acc_train1819_test1718 series_10,0.568,0.862,0.715,0.653,0.568,63,48,19,119
we_extractor_svm_bal_acc_train1819_test1718 series_11,0.613,0.819,0.716,0.667,0.613,68,43,25,113
we_extractor_svm_bal_acc_all1617 series_01 part1,0.6,0.686,0.643,0.61,0.6,18,12,11,24
we_extractor_svm_bal_acc_all1617 series_01 part2,0.645,0.735,0.69,0.667,0.645,20,11,9,25
we_extractor_svm_bal_acc_all1617 series_01 part3,0.767,0.735,0.751,0.742,0.767,23,7,9,25
we_extractor_svm_bal_acc_all1617 series_01 part4,0.767,0.529,0.648,0.667,0.767,23,7,16,18
we_extractor_svm_bal_acc_all1617 series_01 part5,0.7,0.794,0.747,0.724,0.7,21,9,7,27
we_extractor_svm_bal_acc_all1617 series_01 MEAN,0.696,0.696,0.696,0.682,0.696,21.0,9.2,10.4,23.8
we_extractor_svm_bal_acc_all1617 series_02 part1,0.667,0.714,0.69,0.667,0.667,20,10,10,25
we_extractor_svm_bal_acc_all1617 series_02 part2,0.871,0.676,0.774,0.783,0.871,27,4,11,23
we_extractor_svm_bal_acc_all1617 series_02 part3,0.733,0.853,0.793,0.772,0.733,22,8,5,29
we_extractor_svm_bal_acc_all1617 series_02 part4,0.767,0.706,0.736,0.73,0.767,23,7,10,24
we_extractor_svm_bal_acc_all1617 series_02 part5,0.567,0.765,0.666,0.618,0.567,17,13,8,26
we_extractor_svm_bal_acc_all1617 series_02 MEAN,0.721,0.743,0.732,0.714,0.721,21.8,8.4,8.8,25.4
we_extractor_svm_bal_acc_all1617 series_03 part1,0.667,0.771,0.719,0.69,0.667,20,10,8,27
we_extractor_svm_bal_acc_all1617 series_03 part2,0.613,0.676,0.645,0.623,0.613,19,12,11,23
we_extractor_svm_bal_acc_all1617 series_03 part3,0.8,0.794,0.797,0.787,0.8,24,6,7,27
we_extractor_svm_bal_acc_all1617 series_03 part4,0.6,0.618,0.609,0.59,0.6,18,12,13,21
we_extractor_svm_bal_acc_all1617 series_03 part5,0.667,0.765,0.716,0.69,0.667,20,10,8,26
we_extractor_svm_bal_acc_all1617 series_03 MEAN,0.669,0.725,0.697,0.676,0.669,20.2,10.0,9.4,24.8
we_extractor_svm_bal_acc_all1617 series_04 part1,0.733,0.686,0.71,0.698,0.733,22,8,11,24
we_extractor_svm_bal_acc_all1617 series_04 part2,0.774,0.824,0.799,0.787,0.774,24,7,6,28
we_extractor_svm_bal_acc_all1617 series_04 part3,0.6,0.824,0.712,0.667,0.6,18,12,6,28
we_extractor_svm_bal_acc_all1617 series_04 part4,0.767,0.765,0.766,0.754,0.767,23,7,8,26
we_extractor_svm_bal_acc_all1617 series_04 part5,0.767,0.735,0.751,0.742,0.767,23,7,9,25
we_extractor_svm_bal_acc_all1617 series_04 MEAN,0.728,0.767,0.747,0.73,0.728,22.0,8.2,8.0,26.2
we_extractor_svm_bal_acc_all1617 series_05 part1,0.633,0.771,0.702,0.667,0.633,19,11,8,27
we_extractor_svm_bal_acc_all1617 series_05 part2,0.71,0.882,0.796,0.772,0.71,22,9,4,30
we_extractor_svm_bal_acc_all1617 series_05 part3,0.867,0.794,0.83,0.825,0.867,26,4,7,27
we_extractor_svm_bal_acc_all1617 series_05 part4,0.733,0.559,0.646,0.657,0.733,22,8,15,19
we_extractor_svm_bal_acc_all1617 series_05 part5,0.7,0.676,0.688,0.677,0.7,21,9,11,23
we_extractor_svm_bal_acc_all1617 series_05 MEAN,0.729,0.737,0.733,0.72,0.729,22.0,8.2,9.0,25.2
we_extractor_svm_bal_acc_all1617 series_06 part1,0.8,0.914,0.857,0.842,0.8,24,6,3,32
we_extractor_svm_bal_acc_all1617 series_06 part2,0.677,0.706,0.692,0.677,0.677,21,10,10,24
we_extractor_svm_bal_acc_all1617 series_06 part3,0.733,0.765,0.749,0.733,0.733,22,8,8,26
