prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
we_extractor_lg_bal_acc_train1819_test1617 series_03,0.609,0.842,0.726,0.681,0.609,92,59,27,144
we_extractor_lg_bal_acc_train1819_test1617 series_04,0.596,0.906,0.751,0.7,0.596,90,61,16,155
we_extractor_lg_bal_acc_train1819_test1617 series_05,0.642,0.901,0.771,0.732,0.642,97,54,17,154
we_extractor_lg_bal_acc_train1819_test1617 series_06,0.662,0.942,0.802,0.766,0.662,100,51,10,161
we_extractor_lg_bal_acc_train1819_test1617 series_07,0.642,0.93,0.786,0.746,0.642,97,54,12,159
we_extractor_lg_bal_acc_train1819_test1617 series_08,0.649,0.953,0.801,0.763,0.649,98,53,8,163
we_extractor_lg_bal_acc_train1819_test1617 series_09,0.649,0.965,0.807,0.769,0.649,98,53,6,165
we_extractor_lg_bal_acc_train1819_test1617 series_10,0.709,0.977,0.843,0.817,0.709,107,44,4,167
we_extractor_lg_bal_acc_train1819_test1617 series_11,0.702,0.959,0.831,0.803,0.702,106,45,7,164
we_extractor_lg_bal_acc_train1819_test1718 series_00,0.405,0.841,0.623,0.506,0.405,45,66,22,116
we_extractor_lg_bal_acc_train1819_test1718 series_01,0.505,0.797,0.651,0.574,0.505,56,55,28,110
we_extractor_lg_bal_acc_train1819_test1718 series_02,0.36,0.826,0.593,0.457,0.36,40,71,24,114
we_extractor_lg_bal_acc_train1819_test1718 series_03,0.468,0.841,0.655,0.562,0.468,52,59,22,116
we_extractor_lg_bal_acc_train1819_test1718 series_04,0.532,0.819,0.675,0.605,0.532,59,52,25,113
we_extractor_lg_bal_acc_train1819_test1718 series_05,0.577,0.848,0.712,0.653,0.577,64,47,21,117
we_extractor_lg_bal_acc_train1819_test1718 series_06,0.55,0.862,0.706,0.639,0.55,61,50,19,119
we_extractor_lg_bal_acc_train1819_test1718 series_07,0.559,0.935,0.747,0.681,0.559,62,49,9,129
we_extractor_lg_bal_acc_train1819_test1718 series_08,0.541,0.935,0.738,0.667,0.541,60,51,9,129
we_extractor_lg_bal_acc_train1819_test1718 series_09,0.577,0.884,0.73,0.67,0.577,64,47,16,122
we_extractor_lg_bal_acc_train1819_test1718 series_10,0.622,0.913,0.767,0.719,0.622,69,42,12,126
we_extractor_lg_bal_acc_train1819_test1718 series_11,0.622,0.913,0.767,0.719,0.622,69,42,12,126
we_extractor_lg_bal_acc_all1617 series_01 part1,0.6,0.571,0.586,0.571,0.6,18,12,15,20
we_extractor_lg_bal_acc_all1617 series_01 part2,0.774,0.735,0.755,0.75,0.774,24,7,9,25
we_extractor_lg_bal_acc_all1617 series_01 part3,0.767,0.647,0.707,0.708,0.767,23,7,12,22
we_extractor_lg_bal_acc_all1617 series_01 part4,0.733,0.529,0.631,0.647,0.733,22,8,16,18
we_extractor_lg_bal_acc_all1617 series_01 part5,0.833,0.794,0.814,0.806,0.833,25,5,7,27
we_extractor_lg_bal_acc_all1617 series_01 MEAN,0.742,0.655,0.698,0.697,0.742,22.4,7.8,11.8,22.4
we_extractor_lg_bal_acc_all1617 series_02 part1,0.867,0.543,0.705,0.722,0.867,26,4,16,19
we_extractor_lg_bal_acc_all1617 series_02 part2,0.871,0.618,0.744,0.761,0.871,27,4,13,21
we_extractor_lg_bal_acc_all1617 series_02 part3,0.7,0.853,0.776,0.75,0.7,21,9,5,29
we_extractor_lg_bal_acc_all1617 series_02 part4,0.733,0.706,0.72,0.71,0.733,22,8,10,24
we_extractor_lg_bal_acc_all1617 series_02 part5,0.833,0.735,0.784,0.781,0.833,25,5,9,25
we_extractor_lg_bal_acc_all1617 series_02 MEAN,0.801,0.691,0.746,0.745,0.801,24.2,6.0,10.6,23.6
we_extractor_lg_bal_acc_all1617 series_03 part1,0.867,0.714,0.79,0.788,0.867,26,4,10,25
we_extractor_lg_bal_acc_all1617 series_03 part2,0.839,0.676,0.758,0.765,0.839,26,5,11,23
we_extractor_lg_bal_acc_all1617 series_03 part3,0.767,0.735,0.751,0.742,0.767,23,7,9,25
