prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
fea_extractor_gd_bal_acc_all1819 series_06 part2,0.636,0.875,0.756,0.683,0.636,14,8,5,35
fea_extractor_gd_bal_acc_all1819 series_06 part3,0.619,0.9,0.76,0.684,0.619,13,8,4,36
fea_extractor_gd_bal_acc_all1819 series_06 part4,0.714,0.775,0.745,0.667,0.714,15,6,9,31
fea_extractor_gd_bal_acc_all1819 series_06 part5,0.524,0.825,0.674,0.564,0.524,11,10,7,33
fea_extractor_gd_bal_acc_all1819 series_06 MEAN,0.617,0.845,0.731,0.646,0.617,13.2,8.2,6.2,33.8
fea_extractor_gd_bal_acc_all1819 series_07 part1,0.364,0.9,0.632,0.471,0.364,8,14,4,36
fea_extractor_gd_bal_acc_all1819 series_07 part2,0.545,0.825,0.685,0.585,0.545,12,10,7,33
fea_extractor_gd_bal_acc_all1819 series_07 part3,0.667,0.775,0.721,0.636,0.667,14,7,9,31
fea_extractor_gd_bal_acc_all1819 series_07 part4,0.571,0.85,0.711,0.615,0.571,12,9,6,34
fea_extractor_gd_bal_acc_all1819 series_07 part5,0.714,0.85,0.782,0.714,0.714,15,6,6,34
fea_extractor_gd_bal_acc_all1819 series_07 MEAN,0.572,0.84,0.706,0.604,0.572,12.2,9.2,6.4,33.6
fea_extractor_gd_bal_acc_all1819 series_08 part1,0.818,0.875,0.847,0.8,0.818,18,4,5,35
fea_extractor_gd_bal_acc_all1819 series_08 part2,0.636,0.875,0.756,0.683,0.636,14,8,5,35
fea_extractor_gd_bal_acc_all1819 series_08 part3,0.524,0.75,0.637,0.524,0.524,11,10,10,30
fea_extractor_gd_bal_acc_all1819 series_08 part4,0.571,0.875,0.723,0.632,0.571,12,9,5,35
fea_extractor_gd_bal_acc_all1819 series_08 part5,0.667,0.825,0.746,0.667,0.667,14,7,7,33
fea_extractor_gd_bal_acc_all1819 series_08 MEAN,0.643,0.84,0.742,0.661,0.643,13.8,7.6,6.4,33.6
fea_extractor_gd_bal_acc_all1819 series_09 part1,0.682,0.9,0.791,0.732,0.682,15,7,4,36
fea_extractor_gd_bal_acc_all1819 series_09 part2,0.636,0.875,0.756,0.683,0.636,14,8,5,35
fea_extractor_gd_bal_acc_all1819 series_09 part3,0.667,0.7,0.683,0.596,0.667,14,7,12,28
fea_extractor_gd_bal_acc_all1819 series_09 part4,0.762,0.85,0.806,0.744,0.762,16,5,6,34
fea_extractor_gd_bal_acc_all1819 series_09 part5,0.714,0.825,0.77,0.698,0.714,15,6,7,33
fea_extractor_gd_bal_acc_all1819 series_09 MEAN,0.692,0.83,0.761,0.69,0.692,14.8,6.6,6.8,33.2
fea_extractor_gd_bal_acc_all1819 series_10 part1,0.409,0.825,0.617,0.474,0.409,9,13,7,33
fea_extractor_gd_bal_acc_all1819 series_10 part2,0.727,0.875,0.801,0.744,0.727,16,6,5,35
fea_extractor_gd_bal_acc_all1819 series_10 part3,0.667,0.925,0.796,0.737,0.667,14,7,3,37
fea_extractor_gd_bal_acc_all1819 series_10 part4,0.667,0.825,0.746,0.667,0.667,14,7,7,33
fea_extractor_gd_bal_acc_all1819 series_10 part5,0.714,0.775,0.745,0.667,0.714,15,6,9,31
fea_extractor_gd_bal_acc_all1819 series_10 MEAN,0.637,0.845,0.741,0.658,0.637,13.6,7.8,6.2,33.8
fea_extractor_gd_bal_acc_all1819 series_11 part1,0.818,0.675,0.747,0.679,0.818,18,4,13,27
fea_extractor_gd_bal_acc_all1819 series_11 part2,0.682,0.8,0.741,0.667,0.682,15,7,8,32
fea_extractor_gd_bal_acc_all1819 series_11 part3,0.81,0.875,0.842,0.791,0.81,17,4,5,35
fea_extractor_gd_bal_acc_all1819 series_11 part4,0.667,0.95,0.808,0.757,0.667,14,7,2,38
fea_extractor_gd_bal_acc_all1819 series_11 part5,0.667,0.95,0.808,0.757,0.667,14,7,2,38
fea_extractor_gd_bal_acc_all1819 series_11 MEAN,0.729,0.85,0.789,0.73,0.729,15.6,5.8,6.0,34.0
fea_extractor_gd_bal_acc_all1819 series_12 part1,0.727,0.825,0.776,0.711,0.727,16,6,7,33
fea_extractor_gd_bal_acc_all1819 series_12 part2,0.818,0.875,0.847,0.8,0.818,18,4,5,35
fea_extractor_gd_bal_acc_all1819 series_12 part3,0.714,0.8,0.757,0.682,0.714,15,6,8,32
fea_extractor_gd_bal_acc_all1819 series_12 part4,0.619,0.9,0.76,0.684,0.619,13,8,4,36
fea_extractor_gd_bal_acc_all1819 series_12 part5,0.857,0.825,0.841,0.783,0.857,18,3,7,33
fea_extractor_gd_bal_acc_all1819 series_12 MEAN,0.747,0.845,0.796,0.732,0.747,16.0,5.4,6.2,33.8
