prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
fea_extractor_gd_bal_acc_all1718 series_09 part5,0.727,0.889,0.808,0.78,0.727,16,6,3,24
fea_extractor_gd_bal_acc_all1718 series_09 MEAN,0.738,0.797,0.768,0.741,0.738,16.4,5.8,5.6,22.0
fea_extractor_gd_bal_acc_all1718 series_10 part1,0.682,0.821,0.752,0.714,0.682,15,7,5,23
fea_extractor_gd_bal_acc_all1718 series_10 part2,0.727,0.643,0.685,0.667,0.727,16,6,10,18
fea_extractor_gd_bal_acc_all1718 series_10 part3,0.682,0.821,0.752,0.714,0.682,15,7,5,23
fea_extractor_gd_bal_acc_all1718 series_10 part4,0.609,0.852,0.73,0.683,0.609,14,9,4,23
fea_extractor_gd_bal_acc_all1718 series_10 part5,0.727,0.63,0.678,0.667,0.727,16,6,10,17
fea_extractor_gd_bal_acc_all1718 series_10 MEAN,0.685,0.753,0.719,0.689,0.685,15.2,7.0,6.8,20.8
fea_extractor_gd_bal_acc_all1718 series_11 part1,0.773,0.75,0.761,0.739,0.773,17,5,7,21
fea_extractor_gd_bal_acc_all1718 series_11 part2,0.773,0.75,0.761,0.739,0.773,17,5,7,21
