30,32,27,19,56,117,59,26,0,0,36.6,0,0,0,0,0,0,0,3,6,6,1.5,530734.0,879228.0,881536.0,698894.0,716117.0,1391339.0,602367.0,686916.0,0.0,0.0,638713.1,432334.0,276936.0,7271.0,6188.0,82349.0,2731.0,5034.0,613878.0,0,0,142672.1,6,6,6,6,6,6,6,2,0,0,4.4,6,6,8,7,8,7,6,2,0,0,5.0,0,0,6,4,10,1,0,0,0,0,2.1,30,32,21,15,46,116,59,26,0,0,34.5,98400.0,602292.0,2428737.0,1703209.0,1197602.0,1388608.0,597333.0,73038.0,0,0,808921.9,15180.333333333334,55352.5,71886.66666666667,26814.666666666668,121806.16666666667,199293.83333333334,96682.0,287.0,-1.0,-1.0,58730.116666666676,4,5,5,5,4,2,4,2,0,0,3.1,6,5,5,5,4,3,5,2,0,0,3.5,3,3,3,4,3,2,2,1,0,0,2.1,4,4,4,4,3,2,2,1,0,0,2.4,18,25,7,4,2,16,19,0,0,0,9.1,3,1,6,0,3,2,4,0,0,0,1.9,3,0,6,8,41,89,26,24,0,0,19.7,1.5,0
12,21,40,62,59,46,89,1,0,0,33.0,0,0,0,0,0,0,0,5,6,6,1.7,284851.0,795171.0,888657.0,711185.0,293779.0,296453.0,478375.0,609292.0,0.0,0.0,435776.3,88040.0,91074.0,107640.0,48428.0,5220.0,18143.0,5467.0,609292.0,0,0,97330.4,6,6,6,6,6,6,6,1,0,0,4.3,7,6,6,6,6,6,11,1,0,0,4.9,1,0,0,0,0,0,5,0,0,0,0.6,11,21,40,62,59,46,84,1,0,0,32.4,196811.0,704097.0,781017.0,662757.0,288559.0,278310.0,472908.0,0,0,0,338445.9,354.1666666666667,83611.33333333333,14674.0,126785.16666666667,119853.33333333333,60768.0,185153.83333333334,-0.8333333333333334,-1.0,-1.0,59119.7,6,5,5,4,3,3,3,1,0,0,3.0,6,5,6,4,3,3,3,1,0,0,3.1,5,3,2,3,2,2,1,1,0,0,1.9,5,5,3,3,2,3,2,1,0,0,2.4,2,9,15,24,17,1,14,0,0,0,8.2,0,0,0,3,2,3,2,0,0,0,1.0,3,6,19,20,34,35,57,0,0,0,17.4,18.0,1
17,17,33,60,79,80,72,2,1,0,36.1,0,0,0,0,0,0,0,5,5,6,1.6,712857.0,1309592.0,1381184.0,1985919.0,548574.0,609010.0,606581.0,891174.0,1495887.0,0.0,954077.8,600893.0,286664.0,7428.0,11772.0,119962.0,2390.0,5022.0,891127.0,1495887.0,0,342114.5,6,6,6,6,6,6,6,1,1,0,4.4,6,6,6,6,7,6,6,1,1,0,4.5,0,0,0,0,2,0,0,0,0,0,0.2,17,17,33,60,77,80,72,2,1,0,35.9,111964.0,1022928.0,1373756.0,1974147.0,428612.0,606620.0,601559.0,47.0,0,0,611963.3,394.6666666666667,18192.666666666668,1684.6666666666667,27795.333333333332,94695.5,88134.16666666667,34181.833333333336,7.0,-0.8333333333333334,-1.0,26508.400000000005,6,5,6,4,3,4,4,1,1,0,3.4,6,5,6,5,3,4,5,1,1,0,3.6,3,4,3,2,2,2,1,1,1,0,1.9,5,5,4,3,2,2,1,1,1,0,2.4,9,8,13,38,6,2,0,0,0,0,7.6,1,0,2,4,2,0,2,0,0,0,1.1,1,3,9,8,59,70,63,1,0,0,21.4,19.0,1
11,18,14,12,40,10,10,0,0,0,11.5,0,0,0,0,0,2,0,6,6,6,2.0,812450.0,1416975.0,727585.0,607052.0,717897.0,2100257.0,15880.0,0.0,0.0,0.0,639809.6,805870.0,16445.0,2176.0,6892.0,119830.0,9803.0,3252.0,0,0,0,96426.8,6,6,6,6,6,4,6,0,0,0,4.0,6,8,6,6,6,4,6,0,0,0,4.2,0,2,0,0,0,0,0,0,0,0,0.2,11,16,14,12,40,10,10,0,0,0,11.3,6580.0,1400530.0,725409.0,600160.0,598067.0,2090454.0,12628.0,0,0,0,543382.8,181.16666666666666,201322.83333333334,55912.833333333336,11180.0,115325.83333333333,244635.83333333334,2717.8333333333335,-1.0,-1.0,-1.0,63127.333333333336,6,5,4,5,4,3,5,0,0,0,3.2,6,5,5,6,4,3,6,0,0,0,3.5,5,5,4,4,2,3,4,0,0,0,2.7,5,5,4,4,3,3,4,0,0,0,2.8,2,6,8,5,10,0,0,0,0,0,3.1,1,0,0,1,2,0,0,0,0,0,0.4,2,4,0,0,21,5,4,0,0,0,3.6,5.0,0
30,52,51,43,66,61,70,7,0,0,38.0,0,0,0,0,0,0,0,4,6,6,1.6,632478.0,906631.0,712236.0,718099.0,714562.0,292407.0,303072.0,612494.0,0.0,0.0,489197.9,111002.0,107789.0,112269.0,47598.0,40591.0,5249.0,7812.0,611071.0,0,0,104338.1,6,6,6,6,6,6,6,1,0,0,4.3,6,6,6,6,6,6,8,1,0,0,4.5,0,0,0,0,0,0,3,0,0,0,0.3,30,52,51,43,66,61,67,7,0,0,37.7,521476.0,798842.0,599967.0,670501.0,673971.0,287158.0,295260.0,1423.0,0,0,384859.8,86294.33333333333,135761.83333333334,111229.0,13775.666666666666,18333.0,47367.666666666664,62670.5,-0.8333333333333334,-1.0,-1.0,47542.91666666667,5,3,3,4,3,4,4,1,0,0,2.7,5,3,4,6,6,4,4,1,0,0,3.3,3,3,1,2,3,3,2,1,0,0,1.8,3,3,2,3,3,3,2,1,0,0,2.0,20,35,16,17,13,5,20,0,0,0,12.6,2,2,3,1,1,2,3,0,0,0,1.4,2,9,21,13,35,46,38,6,0,0,17.0,12.0,1
8,11,18,9,16,27,2,0,0,0,9.1,0,0,1,3,1,2,4,6,6,6,2.9,388944.0,982116.0,1584986.0,612663.0,84126.0,96518.0,99563.0,0.0,0.0,0.0,384891.6,14925.0,2688.0,81226.0,22148.0,3728.0,5811.0,10287.0,0,0,0,14081.3,6,6,5,3,5,4,1,0,0,0,3.0,6,6,7,3,5,5,1,0,0,0,3.3,0,0,2,0,0,1,0,0,0,0,0.3,8,11,16,9,16,26,2,0,0,0,8.8,374019.0,979428.0,1503760.0,590515.0,80398.0,90707.0,89276.0,0,0,0,370810.3,388.5,1088.6666666666667,714.8333333333334,29769.166666666668,4246.0,1867.6666666666667,-0.8333333333333334,-1.0,-1.0,-1.0,3807.1,6,6,5,2,4,4,1,0,0,0,2.8,6,6,5,2,5,4,1,0,0,0,2.9,5,4,4,2,3,1,1,0,0,0,2.0,5,4,4,2,3,1,1,0,0,0,2.0,2,4,3,6,3,0,0,0,0,0,1.8,0,0,0,0,0,1,0,0,0,0,0.1,0,1,8,0,6,17,1,0,0,0,3.3,5.5,0
40,112,83,259,339,407,207,12,0,0,145.9,0,0,0,0,0,0,0,5,6,6,1.7,299794.0,779996.0,1335321.0,717840.0,992530.0,1900777.0,372446.0,686645.0,0.0,0.0,708534.9,173832.0,182040.0,111403.0,17585.0,17277.0,18094.0,90755.0,685758.0,0,0,129674.4,6,5,6,5,6,6,6,0,0,0,4.0,7,6,12,8,8,11,15,0,0,0,6.7,1,1,21,4,2,5,20,0,0,0,5.4,39,111,62,255,337,402,187,12,0,0,140.5,125962.0,2775850.0,2890266.0,1582346.0,2468214.0,1882683.0,281691.0,887.0,0,0,1200789.9,13539.5,42464.5,172579.5,524919.3333333334,315016.6666666667,678780.1666666666,51365.666666666664,-1.0,-1.0,-1.0,179866.23333333334,5,4,2,1,1,2,2,0,0,0,1.7,6,4,4,1,2,2,5,0,0,0,2.4,2,3,2,1,1,2,1,0,0,0,1.2,5,4,2,1,1,2,1,0,0,0,1.6,19,60,40,154,38,46,43,0,0,0,40.0,3,14,5,25,34,20,15,2,0,0,11.8,11,32,26,66,240,316,126,9,0,0,82.6,10.0,0
15,25,25,34,0,0,0,0,0,0,9.9,0,0,0,3,6,6,6,6,6,6,3.9,598517.0,970461.0,626862.0,601414.0,0.0,0.0,0.0,0.0,0.0,0.0,279725.4,366893.0,366693.0,364364.0,520078.0,0,0,0,0,0,0,161802.8,6,6,6,1,0,0,0,0,0,0,1.9,6,6,6,1,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.0,15,25,25,34,0,0,0,0,0,0,9.9,231624.0,603768.0,262498.0,81336.0,0,0,0,0,0,0,117922.6,465.0,100723.83333333333,367.6666666666667,88.33333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10163.883333333333,6,5,6,1,0,0,0,0,0,0,1.8,6,5,6,1,0,0,0,0,0,0,1.8,4,3,3,0,0,0,0,0,0,0,1.0,5,3,5,1,0,0,0,0,0,0,1.4,6,13,10,7,0,0,0,0,0,0,3.6,2,2,4,4,0,0,0,0,0,0,1.2,1,4,5,16,0,0,0,0,0,0,2.6,0,0
47,55,53,98,22,212,88,0,0,0,57.5,0,0,0,0,0,0,0,6,6,6,1.8,191199.0,449059.0,281959.0,175390.0,115059.0,108681.0,109975.0,0.0,0.0,0.0,143132.2,127803.0,103059.0,147.0,7204.0,13558.0,2669.0,1176.0,0,0,0,25561.6,5,6,6,6,6,6,6,0,0,0,4.1,7,7,6,6,13,7,9,0,0,0,5.5,4,2,0,0,10,1,10,0,0,0,2.7,43,53,53,98,12,211,78,0,0,0,54.8,346828.0,346000.0,281812.0,168186.0,523588.0,106012.0,108799.0,0,0,0,188122.5,1933.5,56745.833333333336,2392.0,27420.0,112.33333333333333,16457.333333333332,2528.8333333333335,-1.0,-1.0,-1.0,10758.683333333334,4,5,5,5,6,3,5,0,0,0,3.3,5,5,6,5,6,6,6,0,0,0,3.9,4,2,2,1,5,2,2,0,0,0,1.8,4,3,3,2,6,2,2,0,0,0,2.2,32,21,15,37,3,10,10,0,0,0,12.8,4,18,8,6,1,11,5,0,0,0,5.3,4,9,14,48,5,174,60,0,0,0,31.4,8.0,1
16,26,13,5,64,23,34,0,0,0,18.1,0,0,0,1,0,0,0,6,6,6,1.9,736747.0,878689.0,703198.0,116133.0,190873.0,1997240.0,122143.0,0.0,0.0,0.0,474502.3,273951.0,6966.0,6532.0,19842.0,118997.0,464.0,4804.0,0,0,0,43155.6,6,6,6,5,5,6,6,0,0,0,4.0,6,6,6,5,5,6,6,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,16,26,13,5,64,23,34,0,0,0,18.1,462796.0,871723.0,696666.0,96291.0,71876.0,1996776.0,117339.0,0,0,0,431346.7,56719.166666666664,71987.16666666667,14444.666666666666,-0.16666666666666666,31959.0,316169.8333333333,18345.666666666668,-1.0,-1.0,-1.0,50962.23333333334,5,5,5,5,2,3,5,0,0,0,3.0,5,5,5,5,5,4,5,0,0,0,3.4,3,5,5,5,1,3,4,0,0,0,2.6,4,5,5,5,1,3,4,0,0,0,2.7,9,19,7,0,8,4,0,0,0,0,4.7,0,0,0,0,1,2,0,0,0,0,0.3,1,1,0,0,40,11,28,0,0,0,8.1,15.0,1
