24,2,0,0,0,0,0,0,0,0,2.6,0,4,6,6,6,6,6,6,6,6,5.2,10,1,0,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0.4,20,2,0,0,0,0,0,0,0,0,2.2,343551.0,1498.0,0,0,0,0,0,0,0,0,34504.9,51468.166666666664,-0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5145.9333333333325,3,1,0,0,0,0,0,0,0,0,0.4,4,1,0,0,0,0,0,0,0,0,0.5,2,1,0,0,0,0,0,0,0,0,0.3,3,1,0,0,0,0,0,0,0,0,0.4,7,0,0,0,0,0,0,0,0,0,0.7,7,0,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,0,0,0,0,0.1,0
11,0,0,0,0,0,0,0,0,0,1.1,0,6,6,6,6,6,6,6,6,6,5.4,6,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0,0,0,0,0,1.1,303107.0,0,0,0,0,0,0,0,0,0,30310.7,161.16666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.216666666666665,6,0,0,0,0,0,0,0,0,0,0.6,6,0,0,0,0,0,0,0,0,0,0.6,4,0,0,0,0,0,0,0,0,0,0.4,6,0,0,0,0,0,0,0,0,0,0.6,5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0
35,0,0,0,0,0,0,0,0,0,3.5,0,6,6,6,6,6,6,6,6,6,5.4,6,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.0,35,0,0,0,0,0,0,0,0,0,3.5,193896.0,0,0,0,0,0,0,0,0,0,19389.6,17809.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1780.0,5,0,0,0,0,0,0,0,0,0,0.5,5,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0.3,3,0,0,0,0,0,0,0,0,0,0.3,17,0,0,0,0,0,0,0,0,0,1.7,6,0,0,0,0,0,0,0,0,0,0.6,6,0,0,0,0,0,0,0,0,0,0.6,0
15,4,0,0,0,0,0,0,0,0,1.9,0,3,6,6,6,6,6,6,6,6,5.1,8,4,0,0,0,0,0,0,0,0,1.2,2,1,0,0,0,0,0,0,0,0,0.3,13,3,0,0,0,0,0,0,0,0,1.6,370422.0,13016.0,0,0,0,0,0,0,0,0,38343.8,2436.5,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,242.8,6,3,0,0,0,0,0,0,0,0,0.9,6,3,0,0,0,0,0,0,0,0,0.9,3,3,0,0,0,0,0,0,0,0,0.6,3,3,0,0,0,0,0,0,0,0,0.6,7,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0
27,0,0,0,0,0,0,0,0,0,2.7,0,6,6,6,6,6,6,6,6,6,5.4,6,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0,0,0,0,0,2.7,92523.0,0,0,0,0,0,0,0,0,0,9252.3,1020.6666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,101.16666666666666,6,0,0,0,0,0,0,0,0,0,0.6,6,0,0,0,0,0,0,0,0,0,0.6,3,0,0,0,0,0,0,0,0,0,0.3,4,0,0,0,0,0,0,0,0,0,0.4,14,0,0,0,0,0,0,0,0,0,1.4,6,0,0,0,0,0,0,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0.1,1
26,0,0,0,0,0,0,0,0,0,2.6,0,6,6,6,6,6,6,6,6,6,5.4,7,0,0,0,0,0,0,0,0,0,0.7,1,0,0,0,0,0,0,0,0,0,0.1,25,0,0,0,0,0,0,0,0,0,2.5,264226.0,0,0,0,0,0,0,0,0,0,26422.6,10333.833333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1032.4833333333333,4,0,0,0,0,0,0,0,0,0,0.4,6,0,0,0,0,0,0,0,0,0,0.6,2,0,0,0,0,0,0,0,0,0,0.2,4,0,0,0,0,0,0,0,0,0,0.4,9,0,0,0,0,0,0,0,0,0,0.9,6,0,0,0,0,0,0,0,0,0,0.6,4,0,0,0,0,0,0,0,0,0,0.4,0
9,8,0,0,0,0,0,0,0,0,1.7,0,3,6,6,6,6,6,6,6,6,5.1,6,3,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,9,8,0,0,0,0,0,0,0,0,1.7,259157.0,6911.0,0,0,0,0,0,0,0,0,26606.8,62.5,139.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.4,6,3,0,0,0,0,0,0,0,0,0.9,6,3,0,0,0,0,0,0,0,0,0.9,5,2,0,0,0,0,0,0,0,0,0.7,6,3,0,0,0,0,0,0,0,0,0.9,1,5,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0.2,0
24,0,0,0,0,0,0,0,0,0,2.4,0,6,6,6,6,6,6,6,6,6,5.4,9,0,0,0,0,0,0,0,0,0,0.9,3,0,0,0,0,0,0,0,0,0,0.3,21,0,0,0,0,0,0,0,0,0,2.1,303114.0,0,0,0,0,0,0,0,0,0,30311.4,7406.833333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,739.7833333333333,5,0,0,0,0,0,0,0,0,0,0.5,6,0,0,0,0,0,0,0,0,0,0.6,2,0,0,0,0,0,0,0,0,0,0.2,4,0,0,0,0,0,0,0,0,0,0.4,6,0,0,0,0,0,0,0,0,0,0.6,7,0,0,0,0,0,0,0,0,0,0.7,2,0,0,0,0,0,0,0,0,0,0.2,1
164,0,0,0,0,0,0,0,0,0,16.4,0,6,6,6,6,6,6,6,6,6,5.4,14,0,0,0,0,0,0,0,0,0,1.4,14,0,0,0,0,0,0,0,0,0,1.4,150,0,0,0,0,0,0,0,0,0,15.0,386775.0,0,0,0,0,0,0,0,0,0,38677.5,2018.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.95,4,0,0,0,0,0,0,0,0,0,0.4,5,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0.3,3,0,0,0,0,0,0,0,0,0,0.3,74,0,0,0,0,0,0,0,0,0,7.4,26,0,0,0,0,0,0,0,0,0,2.6,50,0,0,0,0,0,0,0,0,0,5.0,0
15,0,0,0,0,0,0,0,0,0,1.5,0,6,6,6,6,6,6,6,6,6,5.4,10,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,0,0,0,0,0,0,0.4,11,0,0,0,0,0,0,0,0,0,1.1,118677.0,0,0,0,0,0,0,0,0,0,11867.7,150.33333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.133333333333335,6,0,0,0,0,0,0,0,0,0,0.6,6,0,0,0,0,0,0,0,0,0,0.6,5,0,0,0,0,0,0,0,0,0,0.5,6,0,0,0,0,0,0,0,0,0,0.6,3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0.2,0
