46,44,60,26,31,17,17,101,28,13,2,4,2,7,1,0,0,0,0,0,19.95,1,0,0,0,0,0,0,0,0,0,4,4,4,3,4,5,5,3,5,5,2.15,8,11,8,8,7,7,8,7,7,8,1,2,1,2,1,0,0,0,0,0,4.3,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,46,44,60,24,30,17,16,101,28,12,2,4,2,7,1,0,0,0,0,0,19.7,244462.0,3372610.0,8892.0,2760838.0,26013.0,73772.0,2017021.0,791649.0,875400.0,612940.0,1212.0,3667.0,1902.0,2346.0,0,0,0,0,0,0,539636.2,26995.333333333332,319023.2727272727,668.0,2463.4285714285716,4634.571428571428,10166.285714285714,235.85714285714286,112838.57142857143,657.1428571428571,77157.42857142857,-0.8333333333333334,-0.7142857142857143,-0.8333333333333334,222.4,-0.8,-1.0,-1.0,-1.0,-1.0,-1.0,27752.70554112554,7,8,8,6,5,6,7,3,7,6,1,2,1,2,1,0,0,0,0,0,3.5,7,10,8,7,7,7,7,5,7,6,1,2,1,2,1,0,0,0,0,0,3.9,7,6,2,6,3,4,5,2,2,6,1,2,1,1,1,0,0,0,0,0,2.45,7,8,6,6,4,6,6,2,4,6,1,2,1,1,1,0,0,0,0,0,3.05,28,20,24,13,17,5,8,36,10,2,0,0,0,2,0,0,0,0,0,0,8.25,5,8,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5,5,9,5,4,3,1,40,11,3,1,2,1,3,0,0,0,0,0,0,4.65,2,1
15,63,28,30,36,48,29,13,23,28,0,13,0,4,14,0,0,0,0,0,17.2,1,1,4,2,4,1,2,5,4,3,6,6,6,4,3,5,5,3,5,5,3.75,8,9,3,4,2,5,5,2,2,3,0,0,0,0,2,0,0,0,0,0,2.25,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,14,63,28,30,36,48,26,13,23,24,0,13,0,4,14,0,0,0,0,0,16.8,3707525.0,4664639.0,3731.0,3911172.0,3565752.0,3309174.0,2963630.0,2443.0,3279.0,2105959.0,0,3033.0,0,100.0,3597.0,0,0,0,0,0,1212201.7,124.77777777777777,13645.727272727272,131.875,339.7142857142857,187.85714285714286,416.42857142857144,211.71428571428572,110.71428571428571,213.42857142857142,183.71428571428572,-1.0,-1.0,-1.0,-1.0,390.4,-1.0,-1.0,-1.0,-1.0,-1.0,797.367573953824,8,8,3,4,2,5,5,2,2,2,0,0,0,0,2,0,0,0,0,0,2.15,8,8,3,4,2,5,5,2,2,2,0,0,0,0,2,0,0,0,0,0,2.15,6,8,1,1,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1.25,8,8,3,3,1,4,5,2,1,1,0,0,0,0,1,0,0,0,0,0,1.85,4,22,16,10,12,9,5,3,5,3,0,3,0,0,0,0,0,0,0,0,4.6,0,24,8,4,15,28,8,6,4,11,0,0,0,1,0,0,0,0,0,0,5.45,3,7,1,9,6,6,11,2,12,11,0,10,0,3,12,0,0,0,0,0,4.65,1,1
11,59,45,29,48,45,28,60,35,22,29,23,21,21,23,0,0,0,0,0,24.95,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,5,3,5,5,1.35,8,11,9,11,12,12,13,9,9,11,12,9,8,1,7,0,0,0,0,0,7.1,0,0,2,4,9,12,9,5,3,7,8,2,3,0,3,0,0,0,0,0,3.35,11,59,43,25,39,33,19,55,32,15,21,21,18,21,20,0,0,0,0,0,21.6,75370.0,273095.0,488063.0,386195.0,2511236.0,208667.0,953018.0,237951.0,796790.0,688912.0,863393.0,539605.0,29636.0,257685.0,59822.0,0,0,0,0,0,418471.9,9.333333333333334,26395.0,28719.375,3080.285714285714,57875.42857142857,5816.571428571428,14484.42857142857,43332.42857142857,11536.714285714286,305.7142857142857,78404.0,20705.14285714286,2114.8333333333335,132.4,622.6,-1.0,-1.0,-1.0,-1.0,-1.0,14676.462797619048,8,8,7,6,4,6,5,4,5,7,4,5,5,1,5,0,0,0,0,0,4.0,8,10,7,7,4,7,7,6,7,7,4,6,6,1,5,0,0,0,0,0,4.6,8,7,4,6,1,4,5,2,2,6,4,5,3,0,3,0,0,0,0,0,3.0,8,7,7,6,2,5,5,4,4,6,4,5,5,1,4,0,0,0,0,0,3.65,1,31,24,10,17,25,9,23,10,6,1,4,7,3,12,0,0,0,0,0,9.15,1,3,2,1,0,0,0,8,1,1,0,0,0,0,2,0,0,0,0,0,0.95,1,13,6,7,17,5,6,20,15,4,6,10,6,17,2,0,0,0,0,0,6.75,1,1
16,18,21,11,18,39,16,52,20,12,10,9,7,12,0,0,0,0,0,0,13.05,1,0,0,0,0,0,0,1,0,1,2,4,4,1,5,5,5,3,5,5,2.1,10,12,12,9,8,16,9,8,9,7,8,5,1,3,0,0,0,0,0,0,5.85,3,1,5,3,1,14,3,2,2,1,4,2,0,1,0,0,0,0,0,0,2.1,13,17,16,8,17,25,13,50,18,11,6,7,7,11,0,0,0,0,0,0,10.95,3208383.0,147987.0,2432274.0,90658.0,1038304.0,1568933.0,607513.0,466382.0,252222.0,682994.0,434218.0,202447.0,3513.0,223573.0,0,0,0,0,0,0,567970.05,49.0,4711.818181818182,26890.625,24.857142857142858,147391.2857142857,266.0,3213.4285714285716,99553.71428571429,167.71428571428572,59576.71428571428,13679.333333333334,183.0,197.83333333333334,17424.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18666.176206709955,8,10,5,7,5,7,6,3,7,5,3,3,1,1,0,0,0,0,0,0,3.55,8,11,7,7,5,7,7,3,7,5,4,3,1,1,0,0,0,0,0,0,3.8,7,8,5,7,4,4,4,1,6,3,3,2,0,1,0,0,0,0,0,0,2.75,8,9,5,7,4,7,5,3,7,5,3,2,0,1,0,0,0,0,0,0,3.3,3,5,7,1,4,10,3,10,7,5,2,0,0,5,0,0,0,0,0,0,3.1,1,0,1,1,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.65,2,1,1,0,2,10,4,30,4,0,0,4,6,4,0,0,0,0,0,0,3.4,1,1
31,75,52,54,35,18,10,24,13,18,25,5,13,5,3,0,0,0,0,0,19.05,1,0,0,0,3,4,5,5,4,3,4,6,5,4,4,5,5,3,5,5,3.55,9,12,10,12,6,4,2,4,3,4,4,0,2,0,1,0,0,0,0,0,3.65,1,1,3,16,2,1,0,8,0,0,8,0,2,0,0,0,0,0,0,0,2.1,30,74,49,38,33,17,10,16,13,18,17,5,11,5,3,0,0,0,0,0,16.95,326877.0,597983.0,1307264.0,2185294.0,1915586.0,290414.0,607794.0,32642.0,2569.0,886678.0,345252.0,659.0,168433.0,228609.0,103.0,0,0,0,0,0,444807.85,18129.333333333332,52946.27272727273,19681.75,96233.14285714286,206733.42857142858,41289.857142857145,86734.14285714286,4358.714285714285,115.28571428571429,92089.57142857143,63160.5,-1.0,28044.833333333332,-1.0,19.8,-1.0,-1.0,-1.0,-1.0,-1.0,35476.48161255411,7,6,7,5,2,2,1,1,3,3,0,0,0,0,1,0,0,0,0,0,1.9,7,10,7,5,2,2,1,2,3,3,0,0,0,0,1,0,0,0,0,0,2.15,4,4,1,2,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0.9,5,5,6,5,2,2,1,1,3,2,0,0,0,0,1,0,0,0,0,0,1.65,16,41,22,17,15,5,4,11,3,4,7,0,1,0,0,0,0,0,0,0,7.3,1,11,11,9,12,1,3,5,3,2,5,0,2,2,1,0,0,0,0,0,3.4,5,11,6,16,2,8,1,4,4,8,9,5,8,3,1,0,0,0,0,0,4.55,1,0
30,60,48,16,82,63,75,211,60,75,93,114,181,121,17,0,0,0,0,0,62.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,3,5,5,1.3,9,14,12,8,8,13,9,11,8,9,14,8,6,4,2,0,0,0,0,0,6.75,1,7,5,1,1,7,2,72,1,11,9,1,2,0,0,0,0,0,0,0,6.0,29,53,43,15,81,56,73,139,59,64,84,113,179,121,17,0,0,0,0,0,56.3,330061.0,85287.0,220675.0,400542.0,548980.0,2996297.0,251437.0,1062559.0,200035.0,1694787.0,477256.0,376420.0,119528.0,213715.0,4102.0,0,0,0,0,0,449084.05,36591.444444444445,2893.0,871.75,2512.1428571428573,22712.428571428572,18246.571428571428,6228.571428571428,12459.285714285714,5887.571428571428,80569.14285714286,50835.0,31407.571428571428,6238.166666666667,8385.6,211.4,-1.0,-1.0,-1.0,-1.0,-1.0,14302.23234126984,6,10,8,6,5,5,6,6,6,6,5,6,3,3,2,0,0,0,0,0,4.15,6,11,8,7,6,5,7,7,7,6,5,6,5,4,2,0,0,0,0,0,4.6,5,6,4,4,1,3,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1.55,6,7,6,6,2,5,4,1,2,4,1,3,0,0,2,0,0,0,0,0,2.45,8,11,11,1,21,19,33,90,28,21,25,34,74,70,3,0,0,0,0,0,22.45,6,18,16,4,31,13,5,46,0,19,10,18,27,13,1,0,0,0,0,0,11.35,7,17,6,3,10,10,28,63,24,26,44,54,74,34,11,0,0,0,0,0,20.55,1,1
30,93,74,80,70,51,77,72,45,41,53,53,37,26,24,0,0,0,0,0,41.3,1,0,0,0,0,0,0,3,0,0,2,1,2,3,1,5,5,3,5,5,1.8,12,17,16,15,17,14,10,6,11,13,9,9,8,2,2,0,0,0,0,0,8.05,4,13,15,15,12,14,17,7,4,7,6,8,5,1,0,0,0,0,0,0,6.4,26,80,59,65,58,37,60,65,41,34,47,45,32,25,24,0,0,0,0,0,34.9,3391082.0,2976763.0,2793164.0,44058.0,2251124.0,2061813.0,1470682.0,60488.0,1125820.0,848095.0,608895.0,364702.0,393072.0,38890.0,49222.0,0,0,0,0,0,923893.5,200.22222222222223,975.9090909090909,832.25,1496.2857142857142,43028.857142857145,39937.42857142857,26477.714285714286,4443.0,567.8571428571429,6904.428571428572,10265.166666666666,31113.714285714286,50750.0,7358.2,249.0,-1.0,-1.0,-1.0,-1.0,-1.0,11229.751684704184,8,11,8,7,5,6,6,2,7,6,3,4,2,0,2,0,0,0,0,0,3.85,8,11,8,7,5,6,6,4,7,7,4,5,2,1,2,0,0,0,0,0,4.15,6,7,3,3,3,5,4,0,5,6,1,2,1,0,0,0,0,0,0,0,2.3,7,8,4,4,5,6,5,1,6,6,2,3,2,0,2,0,0,0,0,0,3.05,8,25,25,9,23,14,22,39,14,1,2,9,1,10,2,0,0,0,0,0,10.2,9,24,12,18,6,6,11,5,5,1,12,13,6,7,2,0,0,0,0,0,6.85,1,20,9,34,18,11,34,22,15,26,30,22,22,7,18,0,0,0,0,0,14.45,3,1
18,67,35,65,71,27,39,35,32,33,30,26,18,24,20,0,0,0,0,0,27.0,1,0,0,0,0,0,0,3,0,0,2,2,3,1,2,5,5,3,5,5,1.85,8,12,8,9,8,8,8,3,8,9,5,5,2,2,3,0,0,0,0,0,4.9,2,2,0,2,5,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0.95,16,65,35,63,66,26,38,35,30,30,29,26,18,24,20,0,0,0,0,0,26.05,3301741.0,1479388.0,1186643.0,2312889.0,1986594.0,744203.0,1465904.0,144920.0,695741.0,613307.0,1134216.0,523282.0,276578.0,21444.0,4076.0,0,0,0,0,0,794546.3,171.0,45205.545454545456,7638.625,113136.57142857143,13276.42857142857,447.0,25156.285714285714,1448.5714285714287,98733.57142857143,65598.57142857143,188550.16666666666,53618.28571428572,108.66666666666667,519.4,362.4,-1.0,-1.0,-1.0,-1.0,-1.0,30698.304475108227,8,9,7,4,5,7,6,3,5,6,1,4,2,2,3,0,0,0,0,0,3.6,8,10,8,5,7,7,6,3,5,6,1,4,2,2,3,0,0,0,0,0,3.85,6,5,5,1,1,5,2,0,2,3,0,1,1,1,0,0,0,0,0,0,1.65,8,8,7,4,4,6,5,0,5,5,0,4,2,1,2,0,0,0,0,0,3.05,3,37,15,7,17,13,15,13,15,5,8,6,1,0,5,0,0,0,0,0,8.0,6,7,10,11,10,1,3,5,0,1,5,1,0,12,0,0,0,0,0,0,3.6,1,11,0,38,34,5,13,14,9,18,12,14,15,10,12,0,0,0,0,0,10.3,3,1
27,95,119,127,47,42,88,24,39,73,63,61,77,32,1,0,0,0,0,0,45.75,1,0,0,0,0,0,0,2,0,0,1,3,2,3,4,5,5,3,5,5,1.95,8,18,19,16,9,10,12,7,9,24,16,8,4,6,1,0,0,0,0,0,8.35,0,9,25,24,3,8,11,6,3,45,16,14,1,7,0,0,0,0,0,0,8.6,27,86,94,103,44,34,77,18,36,28,47,47,76,25,1,0,0,0,0,0,37.15,160518.0,3287836.0,2930005.0,2454297.0,538615.0,2081665.0,3142686.0,2718837.0,583038.0,872397.0,272725.0,544566.0,288508.0,27139.0,0,0,0,0,0,0,995141.6,35426.666666666664,13659.818181818182,15911.0,53653.142857142855,3062.285714285714,283.85714285714283,907.5714285714286,81.57142857142857,496.42857142857144,181.71428571428572,333.5,3646.285714285714,4330.666666666667,1.4,-0.8,-1.0,-1.0,-1.0,-1.0,-1.0,6598.505432900432,6,8,7,5,6,7,7,3,7,6,4,3,2,1,1,0,0,0,0,0,3.65,6,10,7,6,7,7,7,3,7,6,4,4,3,1,1,0,0,0,0,0,3.95,3,5,2,2,4,5,1,3,4,5,2,1,0,1,1,0,0,0,0,0,1.95,4,7,5,4,5,6,4,3,5,6,3,1,1,1,1,0,0,0,0,0,2.8,3,26,45,14,15,14,21,3,16,9,13,13,7,5,0,0,0,0,0,0,10.2,11,30,14,41,15,17,24,4,2,9,9,4,12,9,0,0,0,0,0,0,10.05,5,21,35,56,6,1,31,10,12,30,25,33,54,12,0,0,0,0,0,0,16.55,1,0
22,55,21,13,15,9,26,57,32,29,44,22,2,40,5,0,0,0,0,0,19.6,1,0,0,0,0,0,0,3,0,0,0,0,5,4,3,5,5,3,5,5,1.95,10,13,8,8,7,7,8,3,9,8,11,8,1,0,3,0,0,0,0,0,5.2,3,10,0,3,0,0,3,1,2,1,7,1,0,0,1,0,0,0,0,0,1.6,19,45,21,10,15,9,23,56,30,28,37,21,2,40,4,0,0,0,0,0,18.0,23374.0,455310.0,159276.0,423841.0,256444.0,92011.0,212710.0,309783.0,27202.0,1560270.0,753556.0,261344.0,333780.0,2952.0,2975.0,0,0,0,0,0,243741.4,2236.222222222222,3678.909090909091,19244.625,5.0,151.28571428571428,60.714285714285715,6059.285714285715,726.8571428571429,838.0,209545.7142857143,118072.5,26110.428571428572,55629.166666666664,-1.0,23.6,-1.0,-1.0,-1.0,-1.0,-1.0,22118.815434704182,7,10,7,7,7,7,6,3,7,6,5,6,0,0,2,0,0,0,0,0,4.0,8,11,7,7,7,7,7,3,7,6,5,6,0,0,2,0,0,0,0,0,4.15,6,5,6,7,5,6,5,0,5,3,3,5,0,0,2,0,0,0,0,0,2.9,7,8,7,7,7,7,6,1,6,5,4,5,0,0,2,0,0,0,0,0,3.6,4,20,9,0,1,2,14,17,17,7,12,7,0,17,1,0,0,0,0,0,6.4,6,5,1,5,2,0,1,18,1,1,0,0,0,5,0,0,0,0,0,0,2.25,2,17,0,0,5,0,3,19,5,13,20,7,1,18,1,0,0,0,0,0,5.55,3,1
