22,25,9,8,23,7,11,10,7,0,12.2,0,0,0,0,0,0,0,0,0,6,0.6,6,6,6,6,6,6,6,6,6,0,5.4,0,0,0,0,0,0,0,0,0,0,0.0,22,25,9,8,23,7,11,10,7,0,12.2,436400.0,1179229.0,778470.0,891712.0,621056.0,306.0,361097.0,518.0,604835.0,0,487362.3,35315.5,13975.833333333334,9937.333333333334,89100.33333333333,59580.5,3.1666666666666665,59967.333333333336,94.66666666666667,100800.33333333333,-1.0,36877.399999999994,4,4,5,5,4,6,5,6,5,0,4.4,5,6,6,5,4,6,5,6,5,0,4.8,4,3,5,5,4,6,5,5,5,0,4.2,4,3,5,5,4,6,5,6,5,0,4.3,12,16,2,0,3,0,0,1,1,0,3.5,1,2,1,0,2,0,0,1,0,0,0.7,3,1,0,2,12,1,5,2,0,0,2.6,2.0,0
14,19,29,50,57,23,40,21,12,21,28.6,0,0,0,0,0,0,0,0,0,0,0.0,7,9,18,22,17,12,8,7,6,8,11.4,1,5,15,17,14,8,2,3,0,2,6.7,13,14,14,33,43,15,38,18,12,19,21.9,6939.0,1464801.0,1991405.0,2476694.0,2770102.0,1828856.0,1820532.0,2784399.0,272854.0,19811.0,1543639.3,211.83333333333334,161.16666666666666,607.5,42813.5,86153.5,115.83333333333333,27958.666666666668,440.0,93.0,875.0,15943.0,6,6,6,5,4,6,4,6,6,6,5.5,6,6,6,5,5,6,5,6,6,6,5.7,5,5,4,3,0,5,2,3,6,2,3.5,6,6,5,3,3,6,2,4,6,3,4.4,6,9,11,7,18,0,15,7,6,6,8.5,0,0,0,0,1,0,0,0,0,0,0.1,1,1,0,21,10,11,15,7,0,7,7.3,20.0,1
8,26,17,16,35,44,50,25,95,0,31.6,0,0,0,0,0,0,0,0,0,6,0.6,6,9,7,8,7,5,8,6,9,0,6.5,0,3,1,2,1,0,3,0,3,0,1.3,8,23,16,14,34,44,47,25,92,0,30.3,155408.0,1203671.0,1654061.0,1364392.0,3104133.0,1380515.0,330074.0,395590.0,270998.0,0,985884.2,52.0,285.5,216.5,410.5,627790.1666666666,29442.833333333332,66482.66666666667,720.5,22783.333333333332,-1.0,74818.3,6,6,6,6,3,2,2,6,3,0,4.0,6,6,6,6,3,4,3,6,5,0,4.5,5,3,4,3,2,2,1,3,1,0,2.4,6,6,5,5,3,2,1,4,1,0,3.3,2,12,3,6,6,5,3,3,17,0,5.7,0,4,0,0,2,1,1,1,3,0,1.2,0,1,7,2,13,33,37,14,63,0,17.0,0,1
23,73,54,114,221,64,136,59,77,0,82.1,0,0,0,0,0,0,0,0,0,6,0.6,6,7,6,6,7,6,6,7,6,0,5.7,0,1,0,0,2,0,0,1,0,0,0.4,23,72,54,114,219,64,136,58,77,0,81.7,40545.0,332878.0,85627.0,1030841.0,2330082.0,611732.0,402270.0,194498.0,550458.0,0,557893.1,862.6666666666666,42132.666666666664,12987.5,172652.66666666666,735171.5,145357.83333333334,157463.5,6052.0,88288.16666666667,-1.0,136096.75000000003,6,5,5,3,2,4,1,4,2,0,3.2,6,5,6,4,3,4,2,6,4,0,4.0,3,1,1,1,1,1,1,1,1,0,1.1,3,3,2,1,1,1,1,1,1,0,1.4,15,65,28,59,106,22,24,10,13,0,34.2,0,0,0,0,1,2,1,1,0,0,0.5,2,1,20,44,105,33,105,41,58,0,40.9,19.0,1
19,18,15,29,44,24,45,53,58,0,30.5,0,0,0,0,0,0,0,0,0,6,0.6,7,6,6,7,6,6,9,6,6,0,5.9,1,0,0,1,0,0,4,0,0,0,0.6,18,18,15,28,44,24,41,53,58,0,29.9,715835.0,22006.0,1149667.0,845955.0,2421157.0,630794.0,1139127.0,752406.0,860508.0,0,853745.5,175688.5,456.8333333333333,183.5,28089.333333333332,415484.3333333333,91863.83333333333,340157.6666666667,106524.5,201791.83333333334,-1.0,136023.93333333332,4,6,6,5,2,3,1,3,2,0,3.2,4,6,6,5,3,4,2,5,3,0,3.8,4,2,5,2,1,2,1,1,1,0,1.9,4,5,6,4,1,2,1,1,2,0,2.6,11,12,5,14,13,1,4,2,6,0,6.8,0,0,0,0,3,0,1,2,0,0,0.6,1,0,4,8,19,17,30,43,45,0,16.7,14.0,1
11,21,26,19,22,10,67,17,39,0,23.2,0,0,0,0,0,0,0,0,0,6,0.6,6,6,6,6,6,6,6,6,6,0,5.4,0,0,0,0,0,0,0,0,0,0,0.0,11,21,26,19,22,10,67,17,39,0,23.2,90836.0,512710.0,1650492.0,1312884.0,607251.0,674268.0,448743.0,151654.0,382502.0,0,583134.0,26377.333333333332,84921.0,136231.16666666666,492.6666666666667,1583.3333333333333,11735.166666666666,73546.5,11094.0,62814.833333333336,-1.0,40879.49999999999,4,5,5,6,5,5,2,5,4,0,4.1,5,5,5,6,6,6,3,6,4,0,4.6,4,3,4,5,5,5,1,3,2,0,3.2,4,5,4,5,5,5,1,5,2,0,3.6,5,15,4,8,12,3,28,5,17,0,9.7,0,0,0,0,0,0,2,0,2,0,0.4,0,0,9,5,0,1,29,6,11,0,6.1,18.0,1
20,20,14,15,60,19,83,12,14,0,25.7,0,1,0,0,0,0,0,0,0,6,0.7,7,6,6,6,6,7,6,6,6,0,5.6,2,1,0,0,0,2,0,0,0,0,0.5,18,19,14,15,60,17,83,12,14,0,25.2,439405.0,679612.0,199755.0,523790.0,360866.0,89296.0,366459.0,260458.0,336251.0,0,325589.2,6918.666666666667,86482.5,208.33333333333334,622.1666666666666,10246.666666666666,13579.0,19580.5,211.66666666666666,209.66666666666666,-1.0,13805.816666666666,4,4,6,6,5,5,3,6,6,0,4.5,6,4,6,6,6,6,6,6,6,0,5.2,4,2,4,4,3,3,2,5,5,0,3.2,4,3,6,4,3,4,2,5,5,0,3.6,11,11,8,5,19,1,11,2,0,0,6.8,0,0,0,0,1,0,0,0,0,0,0.1,2,3,0,2,34,11,66,4,8,0,13.0,0,1
46,23,22,20,16,11,37,20,24,0,21.9,0,0,0,0,0,0,0,0,0,6,0.6,8,8,9,6,6,7,8,6,9,0,6.7,2,3,3,0,0,2,2,0,3,0,1.5,44,20,19,20,16,9,35,20,21,0,20.4,345021.0,663354.0,698704.0,602859.0,1074360.0,296270.0,451940.0,185248.0,988246.0,0,530600.2,75916.83333333333,45365.166666666664,470.1666666666667,17165.833333333332,51757.0,87.0,2364.0,58242.333333333336,266182.8333333333,-1.0,51755.01666666666,3,4,6,5,3,6,5,4,3,0,3.9,5,4,6,5,3,6,6,4,3,0,4.2,3,3,3,3,2,6,4,4,3,0,3.1,3,3,5,4,2,6,4,4,3,0,3.4,19,13,10,3,6,1,1,4,11,0,6.8,7,1,1,0,0,0,0,0,0,0,0.9,10,1,2,11,2,3,27,10,4,0,7.0,0,1
28,28,45,72,80,0,0,0,0,0,25.3,0,0,0,0,0,6,6,6,6,6,3.0,6,6,6,6,6,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,28,28,45,72,80,0,0,0,0,0,25.3,195080.0,418616.0,1466264.0,336047.0,3136046.0,0,0,0,0,0,555205.3,6942.5,1130.5,136177.5,55537.666666666664,540619.5,-1.0,-1.0,-1.0,-1.0,-1.0,74040.26666666666,4,6,3,5,3,0,0,0,0,0,2.1,6,6,4,5,3,0,0,0,0,0,2.4,3,2,1,4,1,0,0,0,0,0,1.1,3,3,1,4,1,0,0,0,0,0,1.2,14,9,33,49,9,0,0,0,0,0,11.4,6,9,1,3,3,0,0,0,0,0,2.2,2,4,5,14,60,0,0,0,0,0,8.5,6.0,0
60,56,113,175,223,160,199,108,162,167,142.3,0,0,0,0,0,0,0,0,0,2,0.2,6,6,6,6,7,6,7,9,7,4,6.4,0,0,0,0,1,0,1,3,1,2,0.8,60,56,113,175,222,160,198,105,161,165,141.5,68382.0,534375.0,610230.0,1037853.0,1138507.0,1818143.0,692194.0,266742.0,799725.0,226902.0,719305.3,10670.0,871.6666666666666,73851.0,89034.83333333333,193741.16666666666,121411.66666666667,97666.33333333333,4141.666666666667,112648.33333333333,6674.666666666667,71071.13333333333,5,6,4,5,3,1,1,4,2,1,3.2,6,6,4,5,3,4,4,6,4,3,4.5,2,2,1,1,1,1,1,1,0,1,1.1,3,5,3,2,1,1,1,1,0,1,1.8,37,31,26,37,65,16,30,11,13,19,28.5,11,4,11,9,9,1,1,7,1,6,6.0,6,15,40,117,107,130,155,76,141,135,92.2,0,1
