30,32,21,15,16,0,0,0,0,0,11.4,0,0,0,0,5,6,6,6,6,6,3.5,530734.0,879228.0,881536.0,698894.0,716117.0,0.0,0.0,0.0,0.0,0.0,370650.9,432334.0,276936.0,7271.0,6188.0,706719.0,0,0,0,0,0,142944.8,6,6,6,6,0,0,0,0,0,0,2.4,6,6,6,6,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0.0,30,32,21,15,16,0,0,0,0,0,11.4,98400.0,602292.0,874265.0,692706.0,9398.0,0,0,0,0,0,227706.1,15180.333333333334,55352.5,71886.66666666667,26814.666666666668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16922.81666666667,4,5,5,5,0,0,0,0,0,0,1.9,6,5,5,5,0,0,0,0,0,0,2.1,3,3,3,4,0,0,0,0,0,0,1.3,4,4,4,4,0,0,0,0,0,0,1.6,18,25,7,4,0,0,0,0,0,0,5.4,3,1,2,0,0,0,0,0,0,0,0.6,3,0,6,5,16,0,0,0,0,0,3.0,0
12,21,40,62,0,0,0,0,0,0,13.5,0,0,0,0,6,6,6,6,6,6,3.6,284851.0,795171.0,888657.0,711185.0,0.0,0.0,0.0,0.0,0.0,0.0,267986.4,88040.0,91074.0,107640.0,48428.0,0,0,0,0,0,0,33518.2,6,6,6,6,0,0,0,0,0,0,2.4,7,6,6,6,0,0,0,0,0,0,2.5,1,0,0,0,0,0,0,0,0,0,0.1,11,21,40,62,0,0,0,0,0,0,13.4,196811.0,704097.0,781017.0,662757.0,0,0,0,0,0,0,234468.2,354.1666666666667,83611.33333333333,14674.0,126785.16666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22541.86666666667,6,5,5,4,0,0,0,0,0,0,2.0,6,5,6,4,0,0,0,0,0,0,2.1,5,3,2,3,0,0,0,0,0,0,1.3,5,5,3,3,0,0,0,0,0,0,1.6,2,9,15,24,0,0,0,0,0,0,5.0,0,0,0,3,0,0,0,0,0,0,0.3,3,6,19,20,0,0,0,0,0,0,4.8,1
17,17,33,60,0,0,0,0,0,0,12.7,0,0,0,0,6,6,6,6,6,6,3.6,712857.0,1309592.0,1381184.0,1985919.0,0.0,0.0,0.0,0.0,0.0,0.0,538955.2,600893.0,286664.0,7428.0,11772.0,0,0,0,0,0,0,90675.7,6,6,6,6,0,0,0,0,0,0,2.4,6,6,6,6,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0.0,17,17,33,60,0,0,0,0,0,0,12.7,111964.0,1022928.0,1373756.0,1974147.0,0,0,0,0,0,0,448279.5,394.6666666666667,18192.666666666668,1684.6666666666667,27795.333333333332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4806.133333333333,6,5,6,4,0,0,0,0,0,0,2.1,6,5,6,5,0,0,0,0,0,0,2.2,3,4,3,2,0,0,0,0,0,0,1.2,5,5,4,3,0,0,0,0,0,0,1.7,9,8,13,38,0,0,0,0,0,0,6.8,1,0,2,4,0,0,0,0,0,0,0.7,1,3,9,8,0,0,0,0,0,0,2.1,1
11,18,14,12,21,0,0,0,0,0,7.6,0,0,0,0,2,6,6,6,6,6,3.2,812450.0,1416975.0,727585.0,607052.0,717897.0,0.0,0.0,0.0,0.0,0.0,428195.9,805870.0,16445.0,2176.0,6892.0,702305.0,0,0,0,0,0,153368.8,6,6,6,6,3,0,0,0,0,0,2.7,6,8,6,6,3,0,0,0,0,0,2.9,0,2,0,0,0,0,0,0,0,0,0.2,11,16,14,12,21,0,0,0,0,0,7.4,6580.0,1400530.0,725409.0,600160.0,15592.0,0,0,0,0,0,274827.1,181.16666666666666,201322.83333333334,55912.833333333336,11180.0,1191.8333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,26978.36666666667,6,5,4,5,3,0,0,0,0,0,2.3,6,5,5,6,3,0,0,0,0,0,2.5,5,5,4,4,1,0,0,0,0,0,1.9,5,5,4,4,2,0,0,0,0,0,2.0,2,6,8,5,7,0,0,0,0,0,2.8,1,0,0,1,1,0,0,0,0,0,0.3,2,4,0,0,9,0,0,0,0,0,1.5,0
30,52,51,43,1,0,0,0,0,0,17.7,0,0,0,0,5,6,6,6,6,6,3.5,632478.0,906631.0,712236.0,718099.0,714562.0,0.0,0.0,0.0,0.0,0.0,368400.6,111002.0,107789.0,112269.0,47598.0,714562.0,0,0,0,0,0,109322.0,6,6,6,6,1,0,0,0,0,0,2.5,6,6,6,6,1,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.0,30,52,51,43,1,0,0,0,0,0,17.7,521476.0,798842.0,599967.0,670501.0,0,0,0,0,0,0,259078.6,86294.33333333333,135761.83333333334,111229.0,13775.666666666666,-0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,34705.50000000001,5,3,3,4,1,0,0,0,0,0,1.6,5,3,4,6,1,0,0,0,0,0,1.9,3,3,1,2,1,0,0,0,0,0,1.0,3,3,2,3,1,0,0,0,0,0,1.2,20,35,16,17,0,0,0,0,0,0,8.8,2,2,3,1,0,0,0,0,0,0,0.8,2,9,21,13,0,0,0,0,0,0,4.5,1
8,11,18,9,0,0,0,0,0,0,4.6,0,0,1,3,6,6,6,6,6,6,4.0,388944.0,982116.0,1584986.0,612663.0,0.0,0.0,0.0,0.0,0.0,0.0,356870.9,14925.0,2688.0,81226.0,22148.0,0,0,0,0,0,0,12098.7,6,6,5,3,0,0,0,0,0,0,2.0,6,6,7,3,0,0,0,0,0,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,8,11,16,9,0,0,0,0,0,0,4.4,374019.0,979428.0,1503760.0,590515.0,0,0,0,0,0,0,344772.2,388.5,1088.6666666666667,714.8333333333334,29769.166666666668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3195.516666666667,6,6,5,2,0,0,0,0,0,0,1.9,6,6,5,2,0,0,0,0,0,0,1.9,5,4,4,2,0,0,0,0,0,0,1.5,5,4,4,2,0,0,0,0,0,0,1.5,2,4,3,6,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0.0,0,1,8,0,0,0,0,0,0,0,0.9,0
40,110,68,247,48,0,0,0,0,0,51.3,0,0,0,0,3,6,6,6,6,6,3.3,299794.0,779996.0,1335321.0,717840.0,992530.0,0.0,0.0,0.0,0.0,0.0,412548.1,173832.0,182040.0,111403.0,17585.0,904168.0,0,0,0,0,0,138902.8,6,5,6,5,2,0,0,0,0,0,2.4,7,6,11,6,2,0,0,0,0,0,3.2,1,1,6,2,0,0,0,0,0,0,1.0,39,109,62,245,48,0,0,0,0,0,50.3,125962.0,820755.0,1223918.0,700255.0,88362.0,0,0,0,0,0,295925.2,13539.5,42464.5,172579.5,316195.5,7746.0,-1.0,-1.0,-1.0,-1.0,-1.0,55252.0,5,4,2,1,1,0,0,0,0,0,1.3,6,4,4,1,2,0,0,0,0,0,1.7,2,3,2,1,1,0,0,0,0,0,0.9,5,4,2,1,1,0,0,0,0,0,1.3,19,60,28,149,5,0,0,0,0,0,26.1,3,14,5,23,4,0,0,0,0,0,4.9,11,30,24,63,37,0,0,0,0,0,16.5,0
15,25,25,34,0,0,0,0,0,0,9.9,0,0,0,3,6,6,6,6,6,6,3.9,598517.0,970461.0,626862.0,601414.0,0.0,0.0,0.0,0.0,0.0,0.0,279725.4,366893.0,366693.0,364364.0,520078.0,0,0,0,0,0,0,161802.8,6,6,6,1,0,0,0,0,0,0,1.9,6,6,6,1,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.0,15,25,25,34,0,0,0,0,0,0,9.9,231624.0,603768.0,262498.0,81336.0,0,0,0,0,0,0,117922.6,465.0,100723.83333333333,367.6666666666667,88.33333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10163.883333333333,6,5,6,1,0,0,0,0,0,0,1.8,6,5,6,1,0,0,0,0,0,0,1.8,4,3,3,0,0,0,0,0,0,0,1.0,5,3,5,1,0,0,0,0,0,0,1.4,6,13,10,7,0,0,0,0,0,0,3.6,2,2,4,4,0,0,0,0,0,0,1.2,1,4,5,16,0,0,0,0,0,0,2.6,0
47,55,53,98,0,0,0,0,0,0,25.3,0,0,0,0,6,6,6,6,6,6,3.6,191199.0,449059.0,281959.0,175390.0,0.0,0.0,0.0,0.0,0.0,0.0,109760.7,127803.0,103059.0,147.0,7204.0,0,0,0,0,0,0,23821.3,5,6,6,6,0,0,0,0,0,0,2.3,7,7,6,6,0,0,0,0,0,0,2.6,4,2,0,0,0,0,0,0,0,0,0.6,43,53,53,98,0,0,0,0,0,0,24.7,346828.0,346000.0,281812.0,168186.0,0,0,0,0,0,0,114282.6,1933.5,56745.833333333336,2392.0,27420.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8848.533333333335,4,5,5,5,0,0,0,0,0,0,1.9,5,5,6,5,0,0,0,0,0,0,2.1,4,2,2,1,0,0,0,0,0,0,0.9,4,3,3,2,0,0,0,0,0,0,1.2,32,21,15,37,0,0,0,0,0,0,10.5,4,18,8,6,0,0,0,0,0,0,3.6,4,9,14,48,0,0,0,0,0,0,7.5,1
16,26,13,5,0,0,0,0,0,0,6.0,0,0,0,1,6,6,6,6,6,6,3.7,736747.0,878689.0,703198.0,116133.0,0.0,0.0,0.0,0.0,0.0,0.0,243476.7,273951.0,6966.0,6532.0,19842.0,0,0,0,0,0,0,30729.1,6,6,6,5,0,0,0,0,0,0,2.3,6,6,6,5,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0.0,16,26,13,5,0,0,0,0,0,0,6.0,462796.0,871723.0,696666.0,96291.0,0,0,0,0,0,0,212747.6,56719.166666666664,71987.16666666667,14444.666666666666,-0.16666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14314.483333333334,5,5,5,5,0,0,0,0,0,0,2.0,5,5,5,5,0,0,0,0,0,0,2.0,3,5,5,5,0,0,0,0,0,0,1.8,4,5,5,5,0,0,0,0,0,0,1.9,9,19,7,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0.2,1
