24,17,22,11,23,33,37,0,0,0,16.7,0,0,0,0,1,0,1,6,6,6,2.0,10,6,5,6,3,6,6,0,0,0,4.2,4,0,0,0,0,0,2,0,0,0,0.6,20,17,22,11,23,33,35,0,0,0,16.1,343551.0,514135.0,1826376.0,634189.0,696251.0,1380638.0,545500.0,0,0,0,594064.0,51468.166666666664,36791.5,575.0,12280.666666666666,37678.666666666664,94802.83333333333,62131.166666666664,-1.0,-1.0,-1.0,29572.5,3,5,5,5,1,4,3,0,0,0,2.6,4,5,5,6,2,4,3,0,0,0,2.9,2,3,3,4,0,3,1,0,0,0,1.6,3,3,4,4,1,3,1,0,0,0,1.9,7,8,12,3,1,1,5,0,0,0,3.7,7,0,1,2,5,2,1,0,0,0,1.8,0,3,1,0,12,21,25,0,0,0,6.2,6.0,0
11,34,41,47,50,41,47,0,0,0,27.1,0,0,0,0,0,0,0,6,6,6,1.8,6,6,7,6,6,6,6,0,0,0,4.3,0,0,1,9,1,0,0,0,0,0,1.1,11,34,40,38,49,41,47,0,0,0,26.0,303107.0,103168.0,604726.0,274902.0,517576.0,943497.0,599989.0,0,0,0,334696.5,161.16666666666666,688.5,44923.333333333336,11648.666666666666,52027.833333333336,8886.5,53670.5,-1.0,-1.0,-1.0,17200.35,6,6,3,3,4,5,4,0,0,0,3.1,6,6,5,5,4,6,5,0,0,0,3.7,4,2,0,2,2,2,3,0,0,0,1.5,6,4,0,2,2,3,3,0,0,0,2.0,5,15,16,26,4,5,3,0,0,0,7.4,0,11,4,2,4,4,2,0,0,0,2.7,0,2,13,10,35,25,26,0,0,0,11.1,3.5,0
35,16,55,64,72,71,67,1,0,0,38.1,0,0,0,0,0,0,0,5,6,6,1.7,6,6,6,5,7,8,7,1,0,0,4.6,0,0,0,0,1,6,1,0,0,0,0.8,35,16,55,64,71,65,66,1,0,0,37.3,193896.0,180238.0,374453.0,360075.0,370632.0,525816.0,457664.0,0,0,0,246277.4,17809.0,379.1666666666667,78304.0,17841.5,61011.666666666664,68525.66666666667,45746.166666666664,-0.8333333333333334,-1.0,-1.0,28961.433333333338,5,6,4,4,4,2,4,1,0,0,3.0,5,6,4,4,4,4,5,1,0,0,3.3,3,3,2,1,1,1,2,1,0,0,1.4,3,6,2,3,1,1,2,1,0,0,1.9,17,6,24,34,3,23,1,0,0,0,10.8,6,1,4,3,10,8,3,0,0,0,3.5,6,3,16,22,51,27,54,0,0,0,17.9,4.0,0
15,9,26,11,34,32,72,0,0,0,19.9,0,0,0,1,0,1,0,6,6,6,2.0,8,8,6,6,7,11,7,0,0,0,5.3,2,2,0,1,2,13,1,0,0,0,2.1,13,7,26,10,32,19,71,0,0,0,17.8,370422.0,236627.0,581984.0,691061.0,379363.0,377234.0,544835.0,0,0,0,318152.6,2436.5,28.333333333333332,23174.666666666668,44850.166666666664,88890.83333333333,32711.0,119645.66666666667,-1.0,-1.0,-1.0,31173.416666666664,6,6,5,4,3,3,3,0,0,0,3.0,6,6,5,4,3,4,3,0,0,0,3.1,3,6,3,3,2,2,2,0,0,0,2.1,3,6,4,4,2,2,2,0,0,0,2.3,7,1,10,4,4,7,8,0,0,0,4.1,0,0,1,0,5,2,2,0,0,0,1.0,0,0,9,1,15,9,55,0,0,0,8.9,6.5,0
27,18,63,75,171,99,108,7,0,0,56.8,0,0,0,0,0,0,0,3,6,6,1.5,6,6,6,5,8,9,7,1,0,0,4.8,0,0,0,1,2,3,1,0,0,0,0.7,27,18,63,74,169,96,107,7,0,0,56.1,92523.0,224228.0,594947.0,608499.0,514991.0,900915.0,602708.0,349432.0,0,0,388824.3,1020.6666666666666,850.3333333333334,99636.66666666667,56606.833333333336,171755.16666666666,83158.0,116239.5,-0.8333333333333334,-1.0,-1.0,52926.43333333333,6,6,3,2,0,4,3,1,0,0,2.5,6,6,4,2,1,4,3,1,0,0,2.7,3,3,2,1,0,1,1,1,0,0,1.2,4,4,3,2,0,1,1,1,0,0,1.6,14,5,20,34,20,11,24,0,0,0,12.8,6,5,7,4,12,3,1,0,0,0,3.8,1,1,18,29,124,65,74,6,0,0,31.8,10.0,1
26,7,23,19,38,33,47,0,0,0,19.3,0,0,0,0,0,0,0,6,6,6,1.8,7,6,10,7,8,7,6,0,0,0,5.1,1,0,4,1,3,1,0,0,0,0,1.0,25,7,19,18,35,32,47,0,0,0,18.3,264226.0,64486.0,169077.0,607922.0,354984.0,376164.0,458524.0,0,0,0,229538.3,10333.833333333334,8.333333333333334,4451.166666666667,22725.333333333332,106168.66666666667,62026.666666666664,47232.666666666664,-1.0,-1.0,-1.0,25294.36666666667,4,6,5,5,3,4,5,0,0,0,3.2,6,6,6,5,3,5,5,0,0,0,3.6,2,6,3,3,0,1,3,0,0,0,1.8,4,6,4,4,0,1,3,0,0,0,2.2,9,1,7,4,6,2,3,0,0,0,3.2,6,0,1,2,0,1,4,0,0,0,1.4,4,0,4,6,24,23,34,0,0,0,9.5,9.5,0
9,13,31,11,100,122,149,0,0,0,43.5,0,0,0,0,0,0,0,6,6,6,1.8,6,6,5,5,6,6,5,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0.0,9,13,31,11,100,122,149,0,0,0,43.5,259157.0,241137.0,385246.0,400145.0,383501.0,428865.0,595929.0,0,0,0,269398.0,62.5,165.16666666666666,1155.6666666666667,1232.1666666666667,51951.166666666664,44101.333333333336,56657.0,-1.0,-1.0,-1.0,15532.2,6,6,5,4,4,3,2,0,0,0,3.0,6,6,5,5,5,5,4,0,0,0,3.6,5,5,1,4,2,2,1,0,0,0,2.0,6,6,4,4,2,2,2,0,0,0,2.6,1,7,15,3,3,0,2,0,0,0,3.1,0,0,2,1,10,7,1,0,0,0,2.1,2,0,8,2,79,94,137,0,0,0,32.2,2.5,0
24,13,48,36,46,32,32,1,0,0,23.2,0,0,0,0,0,0,0,5,6,6,1.7,9,6,6,8,6,8,8,1,0,0,5.2,3,0,0,2,1,4,2,0,0,0,1.2,21,13,48,34,45,28,30,1,0,0,22.0,303114.0,8176.0,385611.0,383594.0,790150.0,522035.0,1108846.0,0,0,0,350152.6,7406.833333333333,224.16666666666666,31125.166666666668,73252.16666666667,219361.16666666666,11698.666666666666,248030.16666666666,-0.8333333333333334,-1.0,-1.0,59109.55,5,6,3,3,2,4,3,1,0,0,2.7,6,6,6,3,2,6,3,1,0,0,3.3,2,5,0,2,0,1,2,1,0,0,1.3,4,6,0,2,0,1,2,1,0,0,1.6,6,4,14,12,1,0,1,0,0,0,3.8,7,2,2,2,2,2,1,0,0,0,1.8,2,1,17,14,36,19,21,0,0,0,11.0,10.0,1
164,95,19,71,40,101,7,0,0,0,49.7,0,0,4,2,3,4,5,6,6,6,3.6,14,8,2,5,2,1,3,0,0,0,3.5,14,2,2,1,1,0,2,0,0,0,2.2,150,93,17,70,39,101,5,0,0,0,47.5,386775.0,403604.0,693209.0,307116.0,258525.0,721405.0,1074.0,0,0,0,277170.8,2018.5,42821.5,-0.8333333333333334,50110.333333333336,24718.833333333332,52.333333333333336,120.83333333333333,-1.0,-1.0,-1.0,11983.85,4,4,1,3,0,1,1,0,0,0,1.4,5,4,1,3,0,1,1,0,0,0,1.5,3,2,1,2,0,0,0,0,0,0,0.8,3,3,1,2,0,1,1,0,0,0,1.1,74,37,0,15,1,0,0,0,0,0,12.7,26,34,3,9,3,32,1,0,0,0,10.8,50,16,14,42,34,68,3,0,0,0,22.7,2.0,0
15,30,21,16,36,41,0,0,0,0,15.9,0,0,0,0,0,0,6,6,6,6,2.4,10,13,6,8,7,12,0,0,0,0,5.6,4,10,0,2,2,6,0,0,0,0,2.4,11,20,21,14,34,35,0,0,0,0,13.5,118677.0,209421.0,388355.0,387563.0,107236.0,303344.0,0,0,0,0,151459.6,150.33333333333334,5098.5,16993.833333333332,3243.1666666666665,12358.833333333334,1309.0,-1.0,-1.0,-1.0,-1.0,3914.9666666666662,6,5,5,5,4,6,0,0,0,0,3.1,6,6,5,6,5,6,0,0,0,0,3.4,5,4,3,4,3,4,0,0,0,0,2.3,6,5,4,4,3,4,0,0,0,0,2.6,3,7,11,5,10,10,0,0,0,0,4.6,0,6,1,0,4,7,0,0,0,0,1.8,2,4,3,3,12,12,0,0,0,0,3.6,4.0,0
